-57.63738	0
-57.62681	0
-56.54893	1.28318E-4
-56.53836	1.62911E-4
-56.5278	2.06255E-4
-56.51723	2.60402E-4
-56.50666	3.27847E-4
-56.49609	4.1161E-4
-56.48553	5.15334E-4
-56.47496	6.43396E-4
-56.46439	8.01043E-4
-56.45383	9.94537E-4
-56.44326	0.00123
-56.43269	0.00152
-56.42212	0.00187
-56.41156	0.0023
-56.40099	0.00281
-56.39042	0.00344
-56.37985	0.00418
-56.36929	0.00508
-56.35872	0.00615
-56.34815	0.00742
-56.33758	0.00894
-56.32702	0.01073
-56.31645	0.01285
-56.30588	0.01534
-56.29531	0.01826
-56.28475	0.02169
-56.27418	0.02568
-56.26361	0.03032
-56.25304	0.03569
-56.24248	0.04191
-56.23191	0.04907
-56.22134	0.05729
-56.21077	0.06671
-56.20021	0.07745
-56.18964	0.08968
-56.17907	0.10355
-56.1685	0.11923
-56.15794	0.1369
-56.14737	0.15674
-56.1368	0.17897
-56.12623	0.20378
-56.11567	0.23138
-56.1051	0.26199
-56.09453	0.29582
-56.08396	0.33308
-56.0734	0.374
-56.06283	0.41877
-56.05226	0.46759
-56.04169	0.52065
-56.03113	0.57811
-56.02056	0.64013
-56.00999	0.70682
-55.99942	0.77829
-55.98886	0.85459
-55.97829	0.93575
-55.96772	1.02177
-55.95715	1.11259
-55.94659	1.20809
-55.93602	1.30814
-55.92545	1.41253
-55.91489	1.521
-55.90432	1.63322
-55.89375	1.74884
-55.88318	1.86743
-55.87262	1.98849
-55.86205	2.1115
-55.85148	2.23587
-55.84091	2.36097
-55.83035	2.48611
-55.81978	2.61059
-55.80921	2.73365
-55.79864	2.85454
-55.78808	2.97247
-55.77751	3.08663
-55.76694	3.19625
-55.75637	3.30053
-55.74581	3.39871
-55.73524	3.49006
-55.72467	3.57387
-55.7141	3.64949
-55.70354	3.71632
-55.69297	3.77382
-55.6824	3.82153
-55.67183	3.85906
-55.66127	3.88609
-55.6507	3.90239
-55.64013	3.90784
-55.62956	3.90784
-55.619	3.90239
-55.60843	3.88609
-55.59786	3.85906
-55.58729	3.82153
-55.57673	3.77382
-55.56616	3.71632
-55.55559	3.64949
-55.54502	3.57387
-55.53446	3.49006
-55.52389	3.39871
-55.51332	3.30053
-55.50275	3.19625
-55.49219	3.08663
-55.48162	2.97247
-55.47105	2.85454
-55.46048	2.73365
-55.44992	2.61059
-55.43935	2.48611
-55.42878	2.36097
-55.41821	2.23587
-55.40765	2.1115
-55.39708	1.98849
-55.38651	1.86743
-55.37595	1.74884
-55.36538	1.63322
-55.35481	1.521
-55.34424	1.41253
-55.33368	1.30814
-55.32311	1.20809
-55.31254	1.11259
-55.30197	1.02177
-55.29141	0.93575
-55.28084	0.85459
-55.27027	0.77829
-55.2597	0.70682
-55.24914	0.64013
-55.23857	0.57811
-55.228	0.52065
-55.21743	0.46759
-55.20687	0.41877
-55.1963	0.374
-55.18573	0.33308
-55.17516	0.29582
-55.1646	0.26199
-55.15403	0.23138
-55.14346	0.20378
-55.13289	0.17897
-55.12233	0.15674
-55.11176	0.1369
-55.10119	0.11923
-55.09062	0.10355
-55.08006	0.08968
-55.06949	0.07745
-55.05892	0.06671
-55.04835	0.05729
-55.03779	0.04907
-55.02722	0.04191
-55.01665	0.03569
-55.00608	0.03032
-54.99552	0.02568
-54.98495	0.02169
-54.97438	0.01826
-54.96381	0.01534
-54.95325	0.01285
-54.94268	0.01073
-54.93211	0.00894
-54.92154	0.00742
-54.91098	0.00615
-54.90041	0.00508
-54.88984	0.00418
-54.87927	0.00344
-54.86871	0.00281
-54.85814	0.0023
-54.84757	0.00187
-54.83701	0.00152
-54.82644	0.00123
-54.81587	9.94537E-4
-54.8053	8.01043E-4
-54.79474	6.43396E-4
-54.78417	5.15334E-4
-54.7736	4.1161E-4
-54.76303	3.27847E-4
-54.75247	2.60402E-4
-54.7419	2.06255E-4
-54.73133	1.62911E-4
-54.72076	1.28318E-4
-54.7102	0
-32.63479	1.65701E-4
-32.62422	2.90684E-4
-32.61366	4.19976E-4
-32.60309	6.34752E-4
-32.59252	8.09733E-4
-32.58195	0.00102
-32.57139	0.00128
-32.56082	0.0016
-32.55025	0.00199
-32.53968	0.00248
-32.52912	0.00307
-32.51855	0.0038
-32.50798	0.00468
-32.49741	0.00576
-32.48685	0.00706
-32.47628	0.00863
-32.46571	0.01053
-32.45514	0.0128
-32.44458	0.01553
-32.43401	0.01878
-32.42344	0.02266
-32.41287	0.02725
-32.40231	0.03269
-32.39174	0.0391
-32.38117	0.04664
-32.3706	0.05548
-32.36004	0.06581
-32.34947	0.07786
-32.3389	0.09185
-32.32833	0.10805
-32.31777	0.12677
-32.3072	0.14831
-32.29663	0.17303
-32.28606	0.20131
-32.2755	0.23357
-32.26493	0.27025
-32.25436	0.31183
-32.24379	0.3588
-32.23323	0.41171
-32.22266	0.47111
-32.21209	0.5376
-32.20152	0.61176
-32.19096	0.69423
-32.18039	0.78564
-32.16982	0.88663
-32.15925	0.99782
-32.14869	1.11986
-32.13812	1.25334
-32.12755	1.39885
-32.11698	1.55693
-32.10642	1.72808
-32.09585	1.91274
-32.08528	2.11128
-32.07472	2.32397
-32.06415	2.551
-32.05358	2.79247
-32.04301	3.04834
-32.03245	3.31844
-32.02188	3.60248
-32.01131	3.90001
-32.00074	4.21043
-31.99018	4.53298
-31.97961	4.86674
-31.96904	5.21061
-31.95847	5.56333
-31.94791	5.9235
-31.93734	6.28953
-31.92677	6.6597
-31.9162	7.03215
-31.90564	7.40487
-31.89507	7.77577
-31.8845	8.14265
-31.87393	8.50325
-31.86337	8.85525
-31.8528	9.1963
-31.84223	9.52405
-31.83166	9.83619
-31.8211	10.13044
-31.81053	10.40463
-31.79996	10.65666
-31.78939	10.8846
-31.77883	11.08664
-31.76826	11.26119
-31.75769	11.40682
-31.74712	11.52237
-31.73656	11.60748
-31.72599	11.66449
-31.71542	11.69452
-31.70485	11.69775
-31.69429	11.67414
-31.68372	11.62489
-31.67315	11.54861
-31.66258	11.44147
-31.65202	11.30396
-31.64145	11.13718
-31.63088	10.94251
-31.62031	10.72148
-31.60975	10.47584
-31.59918	10.2075
-31.58861	9.9185
-31.57804	9.61102
-31.56748	9.28729
-31.55691	8.94963
-31.54634	8.60037
