-1.684570	5.307330
-1.674000	5.343210
-1.663420	5.381260
-1.652850	5.421270
-1.642280	5.462390
-1.631710	5.504410
-1.621130	5.547120
-1.610560	5.590320
-1.599990	5.633820
-1.589410	5.678630
-1.578840	5.724570
-1.568270	5.770270
-1.557690	5.816140
-1.547120	5.862010
-1.536550	5.907100
-1.525970	5.951220
-1.515400	5.994240
-1.504830	6.035980
-1.494260	6.076890
-1.483680	6.116800
-1.473110	6.154960
-1.462540	6.191190
-1.451960	6.225300
-1.441390	6.257550
-1.430820	6.288540
-1.420240	6.317660
-1.409670	6.343930
-1.399100	6.367110
-1.388530	6.387020
-1.377950	6.404020
-1.367380	6.418520
-1.356810	6.429680
-1.346230	6.436670
-1.335660	6.439300
-1.325090	6.437350
-1.314510	6.430620
-1.303940	6.418950
-1.293370	6.404020
-1.282790	6.385640
-1.272220	6.361870
-1.261650	6.332600
-1.251080	6.297740
-1.240500	6.257260
-1.229930	6.211130
-1.219360	6.159380
-1.208780	6.102070
-1.198210	6.039330
-1.187640	5.973100
-1.177060	5.903580
-1.166490	5.829730
-1.155920	5.751760
-1.145350	5.669410
-1.134770	5.582930
-1.124200	5.493280
-1.113630	5.401210
-1.103050	5.306550
-1.092480	5.209880
-1.081910	5.111650
-1.071330	5.011690
-1.060760	4.910470
-1.050190	4.808470
-1.039610	4.706160
-1.029040	4.604640
-1.018470	4.504380
-1.007900	4.405230
-0.997320	4.307680
-0.986750	4.212150
-0.976180	4.119050
-0.965600	4.028790
-0.955030	3.942120
-0.944460	3.859420
-0.933880	3.780570
-0.923310	3.705830
-0.912740	3.635440
-0.902160	3.569590
-0.891590	3.508440
-0.881020	3.452110
-0.870450	3.400670
-0.859870	3.354170
-0.849300	3.312580
-0.838730	3.275880
-0.828150	3.244000
-0.817580	3.216800
-0.807010	3.194140
-0.796430	3.175840
-0.785860	3.162900
-0.775290	3.155080
-0.764720	3.150810
-0.754140	3.149860
-0.743570	3.151840
-0.733000	3.156430
-0.722420	3.163250
-0.711850	3.171910
-0.701280	3.182030
-0.690700	3.193220
-0.680130	3.205070
-0.669560	3.217160
-0.658980	3.229160
-0.648410	3.241260
-0.637840	3.253060
-0.627270	3.263600
-0.616690	3.272930
-0.606120	3.280690
-0.595550	3.286160
-0.584970	3.289050
-0.574400	3.289060
-0.563830	3.285980
-0.553250	3.279590
-0.542680	3.269720
-0.532110	3.256210
-0.521540	3.239570
-0.510960	3.220330
-0.500390	3.197870
-0.489820	3.171760
-0.479240	3.142040
-0.468670	3.109160
-0.458100	3.073220
-0.447520	3.033760
-0.436950	2.990960
-0.426380	2.945020
-0.415800	2.896150
-0.405230	2.844640
-0.394660	2.791370
-0.384090	2.736660
-0.373510	2.680800
-0.362940	2.624200
-0.352370	2.566550
-0.341790	2.508190
-0.331220	2.449500
-0.320650	2.390820
-0.310070	2.332500
-0.299500	2.274910
-0.288930	2.218350
-0.278360	2.163150
-0.267780	2.109600
-0.257210	2.058030
-0.246640	2.008640
-0.236060	1.961690
-0.225490	1.917360
-0.214920	1.875850
-0.204340	1.837240
-0.193770	1.801680
-0.183200	1.769250
-0.172620	1.739950
-0.162050	1.713810
-0.151480	1.690810
-0.140910	1.670880
-0.130330	1.653940
-0.119760	1.639860
-0.109190	1.628510
-0.098610	1.619750
-0.088040	1.613370
-0.077470	1.609790
-0.066890	1.608790
-0.056320	1.609530
-0.045750	1.611780
-0.035180	1.615270
-0.024600	1.619790
-0.014030	1.625090
-0.003460	1.630940
0.007120	1.637100
0.017690	1.643380
0.028260	1.649590
0.038840	1.655560
0.049410	1.661120
0.059980	1.666140
0.070560	1.670520
0.081130	1.674190
0.091700	1.677500
0.102270	1.680410
0.112850	1.682540
