-1.3088	0
-1.30357	0
-1.29834	0
-1.29311	0
-1.28789	0
-1.28266	0
-1.27743	0
-1.2722	0
-1.26697	0
-1.26175	0
-1.25652	0
-1.25129	0
-1.24606	0
-1.24083	0
-1.23561	0
-1.23038	0
-1.22515	0
-1.21992	0
-1.21469	0
-1.20946	0
-1.20424	0
-1.19901	0
-1.19378	0
-1.18855	0
-1.18332	0
-1.1781	0
-1.17287	0
-1.16764	0
-1.16241	0
-1.15718	0
-1.15196	0
-1.14673	0
-1.1415	0
-1.13627	0
-1.13104	0
-1.12582	0
-1.12059	0
-1.11536	0
-1.11013	0
-1.1049	0
-1.09968	0
-1.09445	0
-1.08922	0
-1.08399	0
-1.07876	0
-1.07353	0
-1.06831	0
-1.06308	0
-1.05785	0
-1.05262	0
-1.04739	0
-1.04217	0
-1.03694	0
-1.03171	0
-1.02648	0
-1.02125	0
-1.01603	0
-1.0108	0
-1.00557	0
-1.00034	0
-0.99511	0
-0.98989	0
-0.98466	0
-0.97943	0
-0.9742	0
-0.96897	0
-0.96375	0
-0.95852	0
-0.95329	0
-0.94806	0
-0.94283	0
-0.9376	0
-0.93238	0
-0.92715	0
-0.92192	0
-0.91669	0
-0.91146	0
-0.90624	0
-0.90101	0
-0.89578	0
-0.89055	0
-0.88532	0
-0.8801	0
-0.87487	0
-0.86964	0
-0.86441	0
-0.85918	0
-0.85396	0
-0.84873	0
-0.8435	0
-0.83827	0
-0.83304	0
-0.82782	0
-0.82259	0
-0.81736	0
-0.81213	0
-0.8069	0
-0.80167	0
-0.79645	0
-0.79122	0
-0.78599	0
-0.78076	0
-0.77553	0
-0.77031	0
-0.76508	0
-0.75985	0
-0.75462	0
-0.74939	0
-0.74417	0
-0.73894	0
-0.73371	0
-0.72848	0
-0.72325	0
-0.71803	0
-0.7128	0
-0.70757	0
-0.70234	0
-0.69711	0
-0.69189	0
-0.68666	0
-0.68143	0
-0.6762	0
-0.67097	0
-0.66574	0
-0.66052	0
-0.65529	0
-0.65006	0
-0.64483	0
-0.6396	0
-0.63438	0
-0.62915	0
-0.62392	0
-0.61869	0
-0.61346	0
-0.60824	0
-0.60301	0
-0.59778	0
-0.59255	0
-0.58732	0
-0.5821	0
-0.57687	0
-0.57164	0
-0.56641	0
-0.56118	0
-0.55596	0
-0.55073	0
-0.5455	0
-0.54027	0
-0.53504	0
-0.52982	0
-0.52459	0
-0.51936	0
-0.51413	0
-0.5089	0
-0.50367	0
-0.49845	0
-0.49322	0
-0.48799	0
-0.48276	0
-0.47753	0
-0.47231	0
-0.46708	0
-0.46185	0
-0.45662	0
-0.45139	0
-0.44617	0
-0.44094	0
-0.43571	0
-0.43048	0
-0.42525	0
-0.42003	0
-0.4148	0
-0.40957	0
-0.40434	0
-0.39911	0
-0.39389	0
-0.38866	0
-0.38343	0
-0.3782	0
-0.37297	0
-0.36774	0
-0.36252	0
-0.35729	0
-0.35206	0
-0.34683	0
-0.3416	0
-0.33638	0
-0.33115	0
-0.32592	0
-0.32069	0
-0.31546	0
-0.31024	0
-0.30501	0
-0.29978	0
-0.29455	0
-0.28932	0
-0.2841	0
-0.27887	0
-0.27364	0
-0.26841	0
-0.26318	0
-0.25796	0
-0.25273	0
-0.2475	0
-0.24227	0
-0.23704	0
-0.23181	0
-0.22659	0
-0.22136	0
-0.21613	0
-0.2109	0
-0.20567	0
-0.20045	0
-0.19522	0
-0.18999	0
-0.18476	0
-0.17953	0
-0.17431	0
-0.16908	0
-0.16385	0
-0.15862	0
-0.15339	0
-0.14817	0
-0.14294	0
-0.13771	0
-0.13248	0
-0.12725	0
-0.12203	0
-0.1168	0
-0.11157	0
-0.10634	0
-0.10111	0
-0.09588	0
-0.09066	0
-0.08543	0
-0.0802	0
-0.07497	0
-0.06974	0
-0.06452	0
-0.05929	0
-0.05406	0
-0.04883	0
-0.0436	0
-0.03838	0
-0.03315	0
-0.02792	0
-0.02269	0
-0.01746	0
-0.01224	0
-0.00701	0
-0.00178	0
0.00345	0
0.00868	0
0.0139	0
0.01913	0
0.02436	0
0.02959	0
0.03482	0
0.04005	0
0.04527	0
0.0505	0
0.05573	0
0.06096	0
0.06619	0
0.07141	0
0.07664	0
0.08187	0
0.0871	0
0.09233	0
0.09755	0
0.10278	0
0.10801	0
0.11324	0
0.11847	0
0.12369	0
0.12892	0
0.13415	0
0.13938	0
0.14461	0
0.14983	0
0.15506	0
0.16029	0
0.16552	0
0.17075	0
0.17597	0
0.1812	0
0.18643	0
0.19166	0
0.19689	0
0.20212	0
0.20734	0
0.21257	0
0.2178	0
0.22303	0
0.22826	0
0.23348	0
0.23871	0
0.24394	0
0.24917	0
0.2544	0
0.25962	0
0.26485	0
0.27008	0
0.27531	0
0.28054	0
0.28576	0
0.29099	0
0.29622	0
0.30145	0
0.30668	0
0.3119	0
0.31713	0
0.32236	0
0.32759	0
0.33282	0
0.33805	0
0.34327	0
0.3485	0
0.35373	0
0.35896	0
0.36419	0
0.36941	0
0.37464	0
0.37987	0
0.3851	0
0.39033	0
0.39555	0
0.40078	0
0.40601	0
0.41124	0
0.41647	0
0.42169	0
0.42692	0
0.43215	0
0.43738	0
0.44261	0
0.44783	0
0.45306	0
0.45829	0
0.46352	0
0.46875	0
0.47398	0
0.4792	0
0.48443	0
0.48966	0
0.49489	0
0.50012	0
0.50534	0
0.51057	0
0.5158	0
0.52103	0
0.52626	0
0.53148	0
0.53671	0
0.54194	0
0.54717	0
0.5524	0
0.55762	0
0.56285	0
0.56808	0
0.57331	0
0.57854	0
0.58376	0
0.58899	0
