58.930408	-3231.126217	0.000118
59.537941	-3231.161247	0.000118
60.145470	-3231.182166	0.000120
60.752998	-3231.189672	0.000122
61.360531	-3231.184824	0.000125
61.968060	-3231.167654	0.000126
62.575588	-3231.139614	0.000128
63.183121	-3231.100738	0.000129
63.790649	-3231.051671	0.000130
64.398178	-3230.994320	0.000134
