58.930408	-3231.147274	0.000137
59.537941	-3231.182709	0.000138
60.145470	-3231.204113	0.000141
60.752998	-3231.212110	0.000142
61.360531	-3231.207751	0.000146
61.968060	-3231.191006	0.000147
62.575588	-3231.163502	0.000150
63.183121	-3231.125096	0.000151
63.790649	-3231.076393	0.000152
64.398178	-3231.019685	0.000157
