58.93041	-3231.07352		
59.53794	-3231.10759		
60.14547	-3231.12741		
60.753	-3231.13382		
61.36053	-3231.12761		
61.96806	-3231.10952		
62.57559	-3231.08024		
63.18312	-3231.04043		
63.79065	-3230.99073		
64.39818	-3230.93162		
