58.930408	-3231.081674	0.000048
59.537941	-3231.115941	0.000048
60.145470	-3231.135873	0.000049
60.752998	-3231.142365	0.000050
61.360531	-3231.136468	0.000051
61.968060	-3231.118504	0.000051
62.575588	-3231.089366	0.000052
63.183121	-3231.049657	0.000053
63.790649	-3230.999941	0.000053
64.398178	-3230.941133	0.000055
