285.000000	59.537941	-3231.107666	-3231.107666	-3231.106240	0.000010	0.000020	-3231.109093
325.000000	59.537941	-3231.107666	-3231.107666	-3231.105812	0.000011	0.000023	-3231.109522
365.000000	59.537941	-3231.107666	-3231.107666	-3231.105327	0.000013	0.000026	-3231.110007
405.000000	59.537941	-3231.107666	-3231.107666	-3231.104784	0.000014	0.000028	-3231.110548
445.000000	59.537941	-3231.107666	-3231.107666	-3231.104182	0.000016	0.000031	-3231.111146
485.000000	59.537941	-3231.107666	-3231.107666	-3231.103520	0.000017	0.000034	-3231.111801
525.000000	59.537941	-3231.107666	-3231.107666	-3231.102796	0.000019	0.000037	-3231.112513
565.000000	59.537941	-3231.107666	-3231.107666	-3231.102010	0.000020	0.000040	-3231.113282
605.000000	59.537941	-3231.107666	-3231.107666	-3231.101159	0.000021	0.000043	-3231.114110
645.000000	59.537941	-3231.107666	-3231.107666	-3231.100242	0.000023	0.000045	-3231.114996
685.000000	59.537941	-3231.107666	-3231.107666	-3231.099255	0.000024	0.000048	-3231.115941
725.000000	59.537941	-3231.107666	-3231.107666	-3231.098197	0.000026	0.000051	-3231.116946
765.000000	59.537941	-3231.107666	-3231.107666	-3231.097066	0.000027	0.000054	-3231.118012
805.000000	59.537941	-3231.107666	-3231.107666	-3231.095859	0.000029	0.000057	-3231.119138
845.000000	59.537941	-3231.107666	-3231.107666	-3231.094573	0.000030	0.000059	-3231.120327
885.000000	59.537941	-3231.107666	-3231.107666	-3231.093207	0.000032	0.000062	-3231.121578
925.000000	59.537941	-3231.107666	-3231.107666	-3231.091757	0.000034	0.000065	-3231.122894
965.000000	59.537941	-3231.107666	-3231.107666	-3231.090222	0.000035	0.000068	-3231.124272
1005.000000	59.537941	-3231.107666	-3231.107666	-3231.088598	0.000037	0.000071	-3231.125718
1045.000000	59.537941	-3231.107666	-3231.107666	-3231.086883	0.000039	0.000073	-3231.127229
1085.000000	59.537941	-3231.107666	-3231.107666	-3231.085076	0.000040	0.000076	-3231.128806
1125.000000	59.537941	-3231.107666	-3231.107666	-3231.083173	0.000042	0.000079	-3231.130453
1165.000000	59.537941	-3231.107666	-3231.107666	-3231.081172	0.000044	0.000082	-3231.132166
1205.000000	59.537941	-3231.107666	-3231.107666	-3231.079071	0.000046	0.000085	-3231.133952
1245.000000	59.537941	-3231.107666	-3231.107666	-3231.076868	0.000047	0.000088	-3231.135807
1285.000000	59.537941	-3231.107666	-3231.107666	-3231.074560	0.000049	0.000090	-3231.137736
1325.000000	59.537941	-3231.107666	-3231.107666	-3231.072144	0.000051	0.000093	-3231.139736
