58.930408	-3231.074540	0.000017
59.537941	-3231.108720	0.000017
60.145470	-3231.128511	0.000018
60.752998	-3231.134873	0.000018
61.360531	-3231.128797	0.000018
61.968060	-3231.110742	0.000018
62.575588	-3231.081463	0.000019
63.183121	-3231.041676	0.000019
63.790649	-3230.991882	0.000019
64.398178	-3230.932836	0.000020
