58.930408	-3231.123554	0.000115
59.537941	-3231.158534	0.000116
60.145470	-3231.179387	0.000118
60.752998	-3231.186830	0.000119
61.360531	-3231.181919	0.000122
61.968060	-3231.164696	0.000123
62.575588	-3231.136588	0.000125
63.183121	-3231.097655	0.000126
63.790649	-3231.048543	0.000127
64.398178	-3230.991108	0.000131
