-57.73879	0
-57.72822	0
-56.64987	1.27167E-4
-56.6393	1.61484E-4
-56.62873	2.04489E-4
-56.61815	2.58225E-4
-56.60758	3.25172E-4
-56.59701	4.08333E-4
-56.58644	5.1133E-4
-56.57587	6.38521E-4
-56.56529	7.95125E-4
-56.55472	9.87375E-4
-56.54415	0.00122
-56.53358	0.00151
-56.52301	0.00186
-56.51243	0.00228
-56.50186	0.0028
-56.49129	0.00341
-56.48072	0.00416
-56.47015	0.00505
-56.45957	0.00611
-56.449	0.00738
-56.43843	0.00889
-56.42786	0.01068
-56.41729	0.01278
-56.40671	0.01527
-56.39614	0.01818
-56.38557	0.02159
-56.375	0.02556
-56.36443	0.03019
-56.35385	0.03555
-56.34328	0.04174
-56.33271	0.04888
-56.32214	0.05708
-56.31157	0.06647
-56.30099	0.07719
-56.29042	0.08938
-56.27985	0.10322
-56.26928	0.11886
-56.2587	0.13649
-56.24813	0.1563
-56.23756	0.17849
-56.22699	0.20325
-56.21642	0.23081
-56.20584	0.26137
-56.19527	0.29515
-56.1847	0.33236
-56.17413	0.37323
-56.16356	0.41794
-56.15298	0.46672
-56.14241	0.51972
-56.13184	0.57714
-56.12127	0.6391
-56.1107	0.70575
-56.10012	0.77717
-56.08955	0.85343
-56.07898	0.93456
-56.06841	1.02055
-56.05784	1.11134
-56.04726	1.20683
-56.03669	1.30686
-56.02612	1.41124
-56.01555	1.5197
-56.00498	1.63194
-55.9944	1.74757
-55.98383	1.86617
-55.97326	1.98726
-55.96269	2.11031
-55.95212	2.23472
-55.94154	2.35986
-55.93097	2.48505
-55.9204	2.60959
-55.90983	2.73272
-55.89926	2.85368
-55.88868	2.97167
-55.87811	3.08591
-55.86754	3.19559
-55.85697	3.29995
-55.8464	3.3982
-55.83582	3.48961
-55.82525	3.57348
-55.81468	3.64916
-55.80411	3.71604
-55.79353	3.77359
-55.78296	3.82134
-55.77239	3.8589
-55.76182	3.88595
-55.75125	3.90227
-55.74067	3.90773
-55.7301	3.90773
-55.71953	3.90227
-55.70896	3.88595
-55.69839	3.8589
-55.68781	3.82134
-55.67724	3.77359
-55.66667	3.71604
-55.6561	3.64916
-55.64553	3.57348
-55.63495	3.48961
-55.62438	3.3982
-55.61381	3.29995
-55.60324	3.19559
-55.59267	3.08591
-55.58209	2.97167
-55.57152	2.85368
-55.56095	2.73272
-55.55038	2.60959
-55.53981	2.48505
-55.52923	2.35986
-55.51866	2.23472
-55.50809	2.11031
-55.49752	1.98726
-55.48695	1.86617
-55.47637	1.74757
-55.4658	1.63194
-55.45523	1.5197
-55.44466	1.41124
-55.43409	1.30686
-55.42351	1.20683
-55.41294	1.11134
-55.40237	1.02055
-55.3918	0.93456
-55.38123	0.85343
-55.37065	0.77717
-55.36008	0.70575
-55.34951	0.6391
-55.33894	0.57714
-55.32837	0.51972
-55.31779	0.46672
-55.30722	0.41794
-55.29665	0.37323
-55.28608	0.33236
-55.2755	0.29515
-55.26493	0.26137
-55.25436	0.23081
-55.24379	0.20325
-55.23322	0.17849
-55.22264	0.1563
-55.21207	0.13649
-55.2015	0.11886
-55.19093	0.10322
-55.18036	0.08938
-55.16978	0.07719
-55.15921	0.06647
-55.14864	0.05708
-55.13807	0.04888
-55.1275	0.04174
-55.11692	0.03555
-55.10635	0.03019
-55.09578	0.02556
-55.08521	0.02159
-55.07464	0.01818
-55.06406	0.01527
-55.05349	0.01278
-55.04292	0.01068
-55.03235	0.00889
-55.02178	0.00738
-55.0112	0.00611
-55.00063	0.00505
-54.99006	0.00416
-54.97949	0.00341
-54.96892	0.0028
-54.95834	0.00228
-54.94777	0.00186
-54.9372	0.00151
-54.92663	0.00122
-54.91606	9.87375E-4
-54.90548	7.95125E-4
-54.89491	6.38521E-4
-54.88434	5.1133E-4
-54.87377	4.08333E-4
-54.8632	3.25172E-4
-54.85262	2.58225E-4
-54.84205	2.04489E-4
-54.83148	1.61484E-4
-54.82091	1.27167E-4
-54.81033	0
-32.68304	1.33896E-4
-32.67247	2.87586E-4
-32.6619	4.49128E-4
-32.65133	6.24494E-4
-32.64076	7.88043E-4
-32.63018	9.91661E-4
-32.61961	0.00124
-32.60904	0.00156
-32.59847	0.00194
-32.5879	0.00242
-32.57732	0.003
-32.56675	0.00371
-32.55618	0.00458
-32.54561	0.00564
-32.53504	0.00692
-32.52446	0.00847
-32.51389	0.01034
-32.50332	0.01258
-32.49275	0.01527
-32.48218	0.01849
-32.4716	0.02231
-32.46103	0.02685
-32.45046	0.03223
-32.43989	0.03858
-32.42932	0.04604
-32.41874	0.0548
-32.40817	0.06505
-32.3976	0.077
-32.38703	0.09088
-32.37646	0.10698
-32.36588	0.12557
-32.35531	0.14699
-32.34474	0.17157
-32.33417	0.19972
-32.3236	0.23184
-32.31302	0.26838
-32.30245	0.3098
-32.29188	0.35664
-32.28131	0.40941
-32.27073	0.46868
-32.26016	0.53504
-32.24959	0.6091
-32.23902	0.69148
-32.22845	0.78283
-32.21787	0.88378
-32.2073	0.99498
-32.19673	1.11705
-32.18616	1.25062
-32.17559	1.39626
-32.16501	1.55454
-32.15444	1.72595
-32.14387	1.91093
-32.1333	2.10985
-32.12273	2.32302
-32.11215	2.55061
-32.10158	2.79271
-32.09101	3.0493
-32.08044	3.32022
-32.06987	3.60515
-32.05929	3.90366
-32.04872	4.21514
-32.03815	4.53882
-32.02758	4.87378
-32.01701	5.21892
-32.00643	5.57296
-31.99586	5.93449
-31.98529	6.3019
-31.97472	6.67347
-31.96415	7.04731
-31.95357	7.42141
-31.943	7.79364
-31.93243	8.16181
-31.92186	8.52361
-31.91129	8.87671
-31.90071	9.21876
-31.89014	9.54737
-31.87957	9.86023
-31.869	10.15503
-31.85843	10.42959
-31.84785	10.6818
-31.83728	10.90971
-31.82671	11.11152
-31.81614	11.28561
-31.80556	11.43058
-31.79499	11.54523
-31.78442	11.62863
-31.77385	11.68191
-31.76328	11.70804
-31.7527	11.71006
-31.74213	11.68814
-31.73156	11.63984
-31.72099	11.56192
-31.71042	11.45262
-31.69984	11.31282
-31.68927	11.14367
-31.6787	10.94655
-31.66813	10.72303
-31.65756	10.47488
-31.64698	10.20404
-31.63641	9.91259
-31.62584	9.60269
-31.61527	9.27664
-31.6047	8.93675
-31.59412	8.58538
-31.58355	8.22492
-31.57298	7.85768
-31.56241	7.48599
-31.55184	7.11206
-31.54126	6.73802
-31.53069	6.36592
-31.52012	5.99766
-31.50955	5.63499
-31.49898	5.27954
-31.4884	4.93277
-31.47783	4.59596
-31.46726	4.27026
-31.45669	3.9566
-31.44612	3.6558
-31.43554	3.36848
-31.42497	3.09512
-31.4144	2.83603
-31.40383	2.59142
-31.39326	2.36132
-31.38268	2.14567
-31.37211	1.9443
-31.36154	1.75693
-31.35097	1.5832
-31.34039	1.42269
-31.32982	1.2749
-31.31925	1.13928
-31.30868	1.01527
-31.29811	0.90223
-31.28753	0.79956
-31.27696	0.7066
-31.26639	0.62271
-31.25582	0.54726
-31.24525	0.47961
-31.23467	0.41916
-31.2241	0.3653
-31.21353	0.31749
-31.20296	0.27516
-31.19239	0.23781
-31.18181	0.20497
-31.17124	0.17616
-31.16067	0.15099
-31.1501	0.12905
-31.13953	0.11
-31.12895	0.09349
-31.11838	0.07924
-31.10781	0.06698
-31.09724	0.05646
-31.08667	0.04746
-31.07609	0.03978
-31.06552	0.03325
-31.05495	0.02772
-31.04438	0.02304
-31.03381	0.0191
-31.02323	0.01579
-31.01266	0.01301
-31.00209	0.0107
-30.99152	0.00877
