58.930408	-3231.101233	0.000087
59.537941	-3231.135807	0.000088
60.145470	-3231.156159	0.000089
60.752998	-3231.163081	0.000090
61.360531	-3231.157648	0.000092
61.968060	-3231.140003	0.000093
62.575588	-3231.111326	0.000095
63.183121	-3231.071939	0.000095
63.790649	-3231.022479	0.000096
64.398178	-3230.964321	0.000099
