-12.71787521213962,0,-12.71787521213962,0
-12.70517385918564,0,-12.70517385918564,0
-11.40963585788032,0.0001004567262246317,-11.21911556357071,0.0001009061127851932
-11.39693450492635,0.0001269586831888706,-11.20641421061674,0.0001224625018451819
-11.38423315197237,0.0001598536560577247,-11.19371285766277,0.0001485066443795157
-11.3715317990184,0.0002005213846302389,-11.18101150470879,0.000179053566453916
-11.35883044606443,0.0002532172422185192,-11.16831015175482,0.0002151590744312136
-11.34612909311045,0.0003155095212017128,-11.15560879880085,0.0002581554713700893
-11.33342774015648,0.0003916827326734883,-11.14290744584687,0.0003082201947727341
-11.32072638720251,0.0004844641240212935,-11.1302060928929,0.0003667934323315132
-11.30802503424853,0.0005970306260486534,-11.11750473993893,0.0004350854148410904
-11.29532368129456,0.0007330642180089554,-11.10480338698495,0.0005144369287230394
-11.28262232834058,0.000897246860726445,-11.09210203403098,0.0006063268569996333
-11.26992097538661,0.001096339169491729,-11.079400681077,0.0007123791903869813
-11.25721962243264,0.001331871173251165,-11.06669932812303,0.0008343693389163314
-11.24451826947866,0.001614785466189143,-11.05399797516906,0.0009742295629336646
-11.23181691652469,0.001947947279286586,-11.04129662221508,0.001134053331659695
-11.21911556357071,0.002341469972744468,-11.02859526926111,0.001316098407724167
-11.20641421061674,0.002804491301867703,-11.01589391630713,0.001523345239154538
-11.19371285766277,0.003349793966825365,-11.00319256335316,0.001758629623707058
-11.18101150470879,0.003984275189100753,-10.99049121039919,0.002023178359248979
-11.16831015175482,0.004722328274746012,-10.97778985744521,0.002320825282551497
-11.15560879880085,0.005580177912314319,-10.96508850449124,0.002654692973322788
-11.14290744584687,0.006568305334718049,-10.95238715153727,0.003028145361054242
-11.1302060928929,0.007704748692958788,-10.93968579858329,0.003444475689126801
-11.11750473993893,0.009006820183186076,-10.92698444562932,0.00390794234044602
-11.10480338698495,0.01049302694794644,-10.91428309267534,0.00442120196796652
-11.09210203403098,0.01218302650658786,-10.90158173972137,0.004988542382168579
-11.079400681077,0.01409755974818038,-10.8888803867674,0.005615203951912144
-11.06669932812303,0.01625836010445195,-10.87617903381342,0.006302967683495377
-11.05399797516906,0.01868803791022755,-10.86347768085945,0.007057480480706412
-11.04129662221508,0.02140993941387993,-10.85077632790548,0.007881858963306888
-11.02859526926111,0.02444798041062982,-10.8380749749515,0.008780658253539551
-11.01589391630713,0.0278290386470259,-10.82537362199753,0.009758643193065499
-11.00319256335316,0.03157845317736224,-10.81267226904356,0.01081872722363093
-10.99049121039919,0.03571396067471517,-10.79997091608958,0.01196537607732612
-10.97778985744521,0.04026368693021942,-10.78726956313561,0.01320243306091147
-10.96508850449124,0.04525133678632126,-10.77456821018163,0.01453358682017067
-10.95238715153727,0.0507002335174111,-10.76186685722766,0.0159623356598505
-10.93968579858329,0.05663141116068401,-10.74916550427369,0.01749195186063915
-10.92698444562932,0.06306815816268507,-10.73646415131971,0.01912544660799137
-10.91428309267534,0.07002491712607017,-10.72376279836574,0.02086628113962895
-10.90158173972137,0.07752043284451317,-10.71106144541176,0.02271590423884718
-10.8888803867674,0.08557446783010017,-10.69836009245779,0.0246776641135774
-10.87617903381342,0.09419065582769473,-10.68565873950382,0.02675168995419066
