Bx(GPa)	By(GPa)	Bz(GPa)
12487.600586	23485.759766	-37987.691406
12075.811523	23700.113281	-37987.679688
11660.343750	23907.246094	-37987.667969
11241.333008	24107.115234	-37987.679688
10818.889648	24299.623047	-37987.667969
10393.158203	24484.748047	-37987.679688
9964.261719	24662.412109	-37987.691406
9532.322266	24832.546875	-37987.679688
9097.485352	24995.136719	-37987.691406
8659.869141	25150.083984	-37987.667969
8219.623047	25297.398438	-37987.679688
7776.873047	25437.007812	-37987.691406
7331.747070	25568.839844	-37987.667969
6884.392578	25692.900391	-37987.667969
6434.943359	25809.146484	-37987.679688
5983.527344	25917.501953	-37987.652344
5530.296875	26018.001953	-37987.679688
5075.377930	26110.556641	-37987.679688
4618.914551	26195.166016	-37987.691406
4161.039551	26271.767578	-37987.667969
3701.900146	26340.386719	-37987.667969
3241.633057	26400.982422	-37987.667969
2780.380859	26453.554688	-37987.691406
2318.278320	26498.039062	-37987.679688
1855.470581	26534.464844	-37987.679688
1392.098267	26562.814453	-37987.691406
928.301147	26583.064453	-37987.691406
464.221191	26595.207031	-37987.679688
0.000128	26599.259766	-37987.679688
-464.220947	26595.207031	-37987.679688
-928.300964	26583.064453	-37987.691406
-1392.098022	26562.814453	-37987.691406
-1855.470459	26534.464844	-37987.679688
-2318.278076	26498.039062	-37987.679688
-2780.380371	26453.554688	-37987.691406
-3241.633057	26400.982422	-37987.667969
-3701.899902	26340.386719	-37987.667969
-4161.039062	26271.767578	-37987.667969
-4618.914551	26195.166016	-37987.691406
-5075.377441	26110.556641	-37987.679688
-5530.296387	26018.001953	-37987.679688
-5983.527344	25917.501953	-37987.652344
-6434.943359	25809.146484	-37987.679688
-6884.392578	25692.900391	-37987.667969
-7331.746582	25568.839844	-37987.667969
-7776.873047	25437.007812	-37987.691406
-8219.623047	25297.398438	-37987.679688
-8659.869141	25150.083984	-37987.667969
-9097.485352	24995.136719	-37987.691406
-9532.322266	24832.546875	-37987.679688
-9964.257812	24662.404297	-37987.679688
-10393.158203	24484.748047	-37987.679688
-10818.889648	24299.623047	-37987.667969
-11241.333008	24107.115234	-37987.679688
-11660.343750	23907.246094	-37987.667969
-12075.810547	23700.113281	-37987.679688
-12487.599609	23485.759766	-37987.691406
-12895.572266	23264.228516	-37987.667969
-13299.629883	23035.632812	-37987.679688
-13699.630859	22800.015625	-37987.679688
-14095.459961	22557.451172	-37987.679688
-14486.990234	22308.007812	-37987.667969
-14874.116211	22051.785156	-37987.679688
-15256.703125	21788.830078	-37987.667969
-15634.651367	21519.253906	-37987.679688
-16007.833984	21243.113281	-37987.679688
-16376.138672	20960.501953	-37987.679688
-16739.455078	20671.507812	-37987.679688
-17097.679688	20376.222656	-37987.691406
-17450.677734	20074.708984	-37987.667969
-17798.384766	19767.109375	-37987.691406
-18140.650391	19453.466797	-37987.679688
-18477.398438	19133.906250	-37987.679688
-18808.509766	18808.509766	-37987.667969
-19133.898438	18477.392578	-37987.667969
-19453.466797	18140.650391	-37987.679688
-19767.109375	17798.384766	-37987.691406
-20074.708984	17450.677734	-37987.667969
-20376.212891	17097.673828	-37987.679688
-20671.507812	16739.455078	-37987.679688
-20960.501953	16376.138672	-37987.679688
-21243.113281	16007.833984	-37987.679688
-21519.253906	15634.653320	-37987.679688
-21788.830078	15256.703125	-37987.667969
-22051.785156	14874.116211	-37987.679688
-22308.007812	14486.990234	-37987.667969
-22557.451172	14095.459961	-37987.679688
-22800.015625	13699.630859	-37987.679688
-23035.632812	13299.629883	-37987.679688
-23264.228516	12895.572266	-37987.667969
-23485.759766	12487.600586	-37987.691406
-23700.113281	12075.811523	-37987.679688
-23907.246094	11660.343750	-37987.667969
-24107.115234	11241.333008	-37987.679688
-24299.623047	10818.889648	-37987.667969
-24484.748047	10393.158203	-37987.679688
-24662.412109	9964.261719	-37987.691406
-24832.546875	9532.322266	-37987.679688
-24995.136719	9097.485352	-37987.691406
-25150.083984	8659.869141	-37987.667969
-25297.398438	8219.623047	-37987.679688
-25437.007812	7776.873047	-37987.691406
-25568.839844	7331.747070	-37987.667969
-25692.900391	6884.392578	-37987.667969
-25809.146484	6434.943359	-37987.679688
-25917.501953	5983.527344	-37987.652344
-26018.001953	5530.296875	-37987.679688
-26110.556641	5075.377930	-37987.679688
-26195.166016	4618.914551	-37987.691406
-26271.767578	4161.039551	-37987.667969
-26340.386719	3701.900146	-37987.667969
-26400.982422	3241.633057	-37987.667969
-26453.554688	2780.380859	-37987.691406
-26498.039062	2318.278320	-37987.679688
-26534.464844	1855.470581	-37987.679688
-26562.814453	1392.098267	-37987.691406
-26583.064453	928.301208	-37987.691406
-26595.207031	464.221252	-37987.679688
-26599.259766	0.000171	-37987.679688
-37622.925781	-0.000000	-51783.519531
-37617.195312	-656.610596	-51783.519531
-37600.027344	-1313.021851	-51783.542969
-37571.347656	-1969.031006	-51783.492188
-37531.261719	-2624.441650	-51783.492188
-37479.781250	-3279.055664	-51783.542969
-37416.804688	-3932.665039	-51783.492188
-37342.511719	-4585.083496	-51783.542969
-37256.785156	-5236.099609	-51783.519531
-37159.746094	-5885.525391	-51783.542969
-37051.332031	-6533.149414	-51783.492188
-36931.667969	-7178.789551	-51783.492188
-36800.777344	-7822.246582	-51783.519531
-36658.652344	-8463.316406	-51783.519531
-36505.347656	-9101.805664	-51783.492188
-36340.941406	-9737.526367	-51783.492188
-36165.460938	-10370.279297	-51783.492188
-35979.003906	-10999.883789	-51783.542969
-35781.531250	-11626.124023	-51783.519531
-35573.160156	-12248.821289	-51783.492188
-35353.988281	-12867.798828	-51783.519531
-35124.027344	-13482.851562	-51783.519531
-34883.371094	-14093.796875	-51783.519531
-34632.089844	-14700.449219	-51783.519531
-34370.238281	-15302.616211	-51783.492188
-34097.968750	-15900.143555	-51783.542969
-33815.265625	-16492.806641	-51783.519531
-33522.273438	-17080.451172	-51783.519531
-33219.089844	-17662.902344	-51783.542969
-32905.753906	-18239.957031	-51783.519531
-32582.410156	-18811.462891	-51783.519531
-32249.144531	-19377.240234	-51783.519531
-31906.052734	-19937.115234	-51783.519531
-31553.242188	-20490.916016	-51783.519531
-31190.820312	-21038.474609	-51783.519531
-30818.898438	-21579.623047	-51783.519531
-30437.587891	-22114.201172	-51783.519531
-30047.005859	-22642.042969	-51783.519531
-29647.271484	-23162.986328	-51783.519531
-29238.507812	-23676.875000	-51783.519531
-28820.849609	-24183.564453	-51783.542969
-28394.382812	-24682.861328	-51783.519531
-27959.283203	-25174.652344	-51783.519531
-27515.667969	-25658.773438	-51783.519531
-27063.667969	-26135.082031	-51783.519531
-26603.427734	-26603.427734	-51783.519531
-26135.082031	-27063.667969	-51783.519531
-25658.773438	-27515.667969	-51783.519531
-25174.652344	-27959.283203	-51783.519531
-24682.861328	-28394.382812	-51783.519531
-24183.564453	-28820.849609	-51783.542969
-23676.875000	-29238.507812	-51783.519531
-23162.986328	-29647.271484	-51783.519531
-22642.044922	-30047.005859	-51783.519531
-22114.201172	-30437.587891	-51783.519531
-21579.625000	-30818.898438	-51783.519531
-21038.474609	-31190.820312	-51783.519531
-20490.916016	-31553.242188	-51783.519531
-19937.115234	-31906.052734	-51783.519531
-19377.240234	-32249.144531	-51783.519531
-18811.462891	-32582.410156	-51783.519531
-18239.957031	-32905.753906	-51783.519531
-17662.902344	-33219.089844	-51783.542969
-17080.451172	-33522.273438	-51783.519531
-16492.806641	-33815.265625	-51783.519531
-15900.143555	-34097.968750	-51783.542969
-15302.616211	-34370.238281	-51783.492188
-14700.449219	-34632.089844	-51783.519531
-14093.796875	-34883.371094	-51783.519531
-13482.851562	-35124.027344	-51783.519531
-12867.798828	-35353.988281	-51783.519531
-12248.821289	-35573.160156	-51783.492188
-11626.124023	-35781.531250	-51783.519531
-10999.884766	-35979.003906	-51783.542969
-10370.279297	-36165.460938	-51783.492188
-9737.526367	-36340.941406	-51783.492188
-9101.806641	-36505.347656	-51783.492188
-8463.316406	-36658.652344	-51783.519531
-7822.246582	-36800.777344	-51783.519531
-7178.789551	-36931.667969	-51783.492188
-6533.149414	-37051.332031	-51783.492188
-5885.525391	-37159.746094	-51783.542969
-5236.099609	-37256.785156	-51783.519531
-4585.083496	-37342.511719	-51783.542969
-3932.665039	-37416.804688	-51783.492188
-3279.055908	-37479.781250	-51783.542969
-2624.441650	-37531.261719	-51783.492188
-1969.031006	-37571.347656	-51783.492188
-1313.021851	-37600.027344	-51783.542969
-656.610657	-37617.195312	-51783.519531
-0.000060	-37622.925781	-51783.519531
656.610535	-37617.195312	-51783.519531
1313.021729	-37600.027344	-51783.542969
1969.030884	-37571.347656	-51783.492188
2624.441650	-37531.261719	-51783.492188
3279.055664	-37479.781250	-51783.542969
3932.665039	-37416.804688	-51783.492188
4585.083496	-37342.511719	-51783.542969
5236.099609	-37256.785156	-51783.519531
5885.525391	-37159.746094	-51783.542969
6533.149414	-37051.332031	-51783.492188
7178.789551	-36931.667969	-51783.492188
7822.246582	-36800.777344	-51783.519531
8463.316406	-36658.652344	-51783.519531
9101.805664	-36505.347656	-51783.492188
9737.526367	-36340.941406	-51783.492188
10370.279297	-36165.460938	-51783.492188
10999.883789	-35979.003906	-51783.542969
11626.124023	-35781.531250	-51783.519531
12248.821289	-35573.160156	-51783.492188
12867.798828	-35353.988281	-51783.519531
13482.851562	-35124.027344	-51783.519531
14093.796875	-34883.371094	-51783.519531
14700.449219	-34632.089844	-51783.519531
15302.616211	-34370.238281	-51783.492188
15900.143555	-34097.968750	-51783.542969
16492.806641	-33815.265625	-51783.519531
17080.451172	-33522.273438	-51783.519531
17662.902344	-33219.089844	-51783.542969
18239.957031	-32905.753906	-51783.519531
18811.462891	-32582.410156	-51783.519531
19377.240234	-32249.144531	-51783.519531
19937.115234	-31906.052734	-51783.519531
20490.916016	-31553.242188	-51783.519531
21038.474609	-31190.820312	-51783.519531
21579.623047	-30818.898438	-51783.519531
22114.201172	-30437.587891	-51783.519531
22642.042969	-30047.005859	-51783.519531
23162.986328	-29647.271484	-51783.519531
23676.875000	-29238.507812	-51783.519531
24183.564453	-28820.849609	-51783.542969
24682.861328	-28394.382812	-51783.519531
25174.652344	-27959.283203	-51783.519531
25658.773438	-27515.667969	-51783.519531
26135.082031	-27063.667969	-51783.519531
26603.427734	-26603.427734	-51783.519531
27063.667969	-26135.082031	-51783.519531
27515.667969	-25658.773438	-51783.519531
27959.283203	-25174.652344	-51783.519531
28394.382812	-24682.861328	-51783.519531
28820.849609	-24183.564453	-51783.542969
29238.507812	-23676.875000	-51783.519531
29647.271484	-23162.986328	-51783.519531
30047.005859	-22642.044922	-51783.519531
30437.587891	-22114.201172	-51783.519531
30818.898438	-21579.625000	-51783.519531
31190.820312	-21038.474609	-51783.519531
31553.242188	-20490.916016	-51783.519531
31906.052734	-19937.115234	-51783.519531
32249.144531	-19377.240234	-51783.519531
32582.410156	-18811.462891	-51783.519531
32905.753906	-18239.957031	-51783.519531
33219.054688	-17662.886719	-51783.492188
33522.273438	-17080.451172	-51783.519531
33815.265625	-16492.806641	-51783.519531
34097.968750	-15900.143555	-51783.542969
34370.238281	-15302.616211	-51783.492188
34632.089844	-14700.449219	-51783.519531
34883.371094	-14093.796875	-51783.519531
35124.027344	-13482.851562	-51783.519531
35353.988281	-12867.798828	-51783.519531
35573.160156	-12248.821289	-51783.492188
35781.531250	-11626.124023	-51783.519531
35979.003906	-10999.884766	-51783.542969
36165.460938	-10370.279297	-51783.492188
36340.941406	-9737.526367	-51783.492188
36505.347656	-9101.806641	-51783.492188
36658.652344	-8463.317383	-51783.519531
36800.777344	-7822.246582	-51783.519531
36931.667969	-7178.789551	-51783.492188
37051.332031	-6533.149902	-51783.492188
37159.746094	-5885.525391	-51783.542969
37256.785156	-5236.099609	-51783.519531
37342.511719	-4585.083496	-51783.542969
37416.804688	-3932.665283	-51783.492188
37479.781250	-3279.055908	-51783.542969
37531.261719	-2624.441650	-51783.492188
37571.347656	-1969.031128	-51783.492188
37600.027344	-1313.021973	-51783.542969
37617.195312	-656.610718	-51783.519531
37622.925781	-0.000121	-51783.519531
37617.195312	656.610474	-51783.519531
37600.027344	1313.021729	-51783.542969
37571.347656	1969.030884	-51783.492188
37531.261719	2624.441406	-51783.492188
37479.781250	3279.055664	-51783.542969
37416.804688	3932.665039	-51783.492188
37342.511719	4585.083496	-51783.542969
37256.785156	5236.099609	-51783.519531
37159.746094	5885.525391	-51783.542969
37051.332031	6533.149414	-51783.492188
36931.667969	7178.789551	-51783.492188
36800.777344	7822.246582	-51783.519531
36658.652344	8463.316406	-51783.519531
36505.347656	9101.805664	-51783.492188
36340.941406	9737.526367	-51783.492188
36165.460938	10370.279297	-51783.492188
35979.003906	10999.883789	-51783.542969
35781.531250	11626.124023	-51783.519531
35573.160156	12248.821289	-51783.492188
35353.988281	12867.798828	-51783.519531
35124.027344	13482.851562	-51783.519531
34883.371094	14093.796875	-51783.519531
34632.089844	14700.449219	-51783.519531
34370.238281	15302.616211	-51783.492188
34097.968750	15900.143555	-51783.542969
33815.265625	16492.806641	-51783.519531
33522.273438	17080.451172	-51783.519531
33219.089844	17662.902344	-51783.542969
32905.753906	18239.957031	-51783.519531
32582.410156	18811.462891	-51783.519531
32249.144531	19377.240234	-51783.519531
31906.052734	19937.115234	-51783.519531
31553.242188	20490.916016	-51783.519531
31190.820312	21038.474609	-51783.519531
30818.898438	21579.623047	-51783.519531
30437.587891	22114.201172	-51783.519531
30047.005859	22642.042969	-51783.519531
29647.271484	23162.986328	-51783.519531
29238.507812	23676.875000	-51783.519531
28820.849609	24183.564453	-51783.542969
28394.382812	24682.861328	-51783.519531
27959.283203	25174.652344	-51783.519531
27515.667969	25658.773438	-51783.519531
27063.667969	26135.082031	-51783.519531
26603.427734	26603.427734	-51783.519531
26135.082031	27063.667969	-51783.519531
25658.773438	27515.667969	-51783.519531
25174.652344	27959.283203	-51783.519531
24682.861328	28394.382812	-51783.519531
24183.552734	28820.833984	-51783.519531
23676.875000	29238.507812	-51783.519531
23162.986328	29647.271484	-51783.519531
22642.044922	30047.005859	-51783.519531
22114.201172	30437.587891	-51783.519531
21579.625000	30818.898438	-51783.519531
21038.474609	31190.820312	-51783.519531
20490.916016	31553.242188	-51783.519531
19937.115234	31906.052734	-51783.519531
19377.240234	32249.144531	-51783.519531
18811.462891	32582.410156	-51783.519531
18239.957031	32905.753906	-51783.519531
17662.886719	33219.054688	-51783.492188
17080.451172	33522.273438	-51783.519531
16492.806641	33815.265625	-51783.519531
15900.143555	34097.968750	-51783.542969
15302.616211	34370.238281	-51783.492188
14700.449219	34632.089844	-51783.519531
14093.796875	34883.371094	-51783.519531
13482.851562	35124.027344	-51783.519531
12867.798828	35353.988281	-51783.519531
12248.828125	35573.175781	-51783.519531
11626.124023	35781.531250	-51783.519531
10999.884766	35979.003906	-51783.542969
10370.279297	36165.460938	-51783.492188
9737.526367	36340.941406	-51783.492188
9101.806641	36505.347656	-51783.492188
8463.317383	36658.652344	-51783.519531
7822.246582	36800.777344	-51783.519531
7178.789551	36931.667969	-51783.492188
6533.149902	37051.332031	-51783.492188
5885.525391	37159.746094	-51783.542969
5236.099609	37256.785156	-51783.519531
4585.083496	37342.511719	-51783.542969
3932.665283	37416.804688	-51783.492188
3279.055908	37479.781250	-51783.542969
2624.441895	37531.261719	-51783.492188
1969.031128	37571.347656	-51783.492188
1313.021973	37600.027344	-51783.542969
656.610779	37617.195312	-51783.519531
0.000181	37622.925781	-51783.519531
-656.610413	37617.195312	-51783.519531
-1313.021606	37600.027344	-51783.542969
-1969.030762	37571.347656	-51783.492188
-2624.441406	37531.261719	-51783.492188
-3279.055664	37479.781250	-51783.542969
-3932.664795	37416.804688	-51783.492188
-4585.081055	37342.492188	-51783.519531
-5236.099609	37256.785156	-51783.519531
-5885.521973	37159.726562	-51783.519531
-6533.149414	37051.332031	-51783.492188
-7178.789062	36931.667969	-51783.492188
-7822.246582	36800.777344	-51783.519531
-8463.316406	36658.652344	-51783.519531
-9101.805664	36505.347656	-51783.492188
-9737.525391	36340.941406	-51783.492188
-10370.279297	36165.460938	-51783.492188
-10999.883789	35979.003906	-51783.542969
-11626.124023	35781.531250	-51783.519531
-12248.821289	35573.160156	-51783.492188
-12867.798828	35353.988281	-51783.519531
-13482.851562	35124.027344	-51783.519531
-14093.796875	34883.371094	-51783.519531
-14700.449219	34632.089844	-51783.519531
-15302.616211	34370.238281	-51783.492188
-15900.143555	34097.968750	-51783.542969
-16492.804688	33815.265625	-51783.519531
-17080.451172	33522.273438	-51783.519531
-17662.902344	33219.089844	-51783.542969
-18239.957031	32905.753906	-51783.519531
-18811.462891	32582.410156	-51783.519531
-19377.240234	32249.144531	-51783.519531
-19937.115234	31906.052734	-51783.519531
-20490.916016	31553.242188	-51783.519531
-21038.474609	31190.822266	-51783.519531
-21579.623047	30818.898438	-51783.519531
-22114.201172	30437.587891	-51783.519531
-22642.042969	30047.005859	-51783.519531
-23162.986328	29647.271484	-51783.519531
-23676.875000	29238.507812	-51783.519531
-24183.564453	28820.849609	-51783.542969
-24682.861328	28394.382812	-51783.519531
-25174.652344	27959.283203	-51783.519531
-25658.773438	27515.667969	-51783.519531
-26135.082031	27063.667969	-51783.519531
-26603.427734	26603.427734	-51783.519531
-27063.667969	26135.082031	-51783.519531
-27515.667969	25658.775391	-51783.519531
-27959.283203	25174.652344	-51783.519531
-28394.382812	24682.861328	-51783.519531
-28820.833984	24183.552734	-51783.519531
-29238.507812	23676.875000	-51783.519531
-29647.271484	23162.986328	-51783.519531
-30047.005859	22642.044922	-51783.519531
-30437.587891	22114.201172	-51783.519531
-30818.898438	21579.625000	-51783.519531
-31190.820312	21038.474609	-51783.519531
-31553.242188	20490.916016	-51783.519531
-31906.052734	19937.115234	-51783.519531
-32249.144531	19377.240234	-51783.519531
-32582.410156	18811.462891	-51783.519531
-32905.753906	18239.957031	-51783.519531
-33219.054688	17662.886719	-51783.492188
-33522.273438	17080.451172	-51783.519531
-33815.265625	16492.806641	-51783.519531
-34097.968750	15900.143555	-51783.542969
-34370.238281	15302.616211	-51783.492188
-34632.089844	14700.449219	-51783.519531
-34883.371094	14093.796875	-51783.519531
-35124.027344	13482.851562	-51783.519531
-35353.988281	12867.798828	-51783.519531
-35573.175781	12248.828125	-51783.519531
-35781.531250	11626.124023	-51783.519531
-35979.003906	10999.884766	-51783.542969
-36165.460938	10370.279297	-51783.492188
-36340.941406	9737.526367	-51783.492188
-36505.347656	9101.806641	-51783.492188
-36658.652344	8463.317383	-51783.519531
-36800.777344	7822.246582	-51783.519531
-36931.667969	7178.789551	-51783.492188
-37051.332031	6533.149902	-51783.492188
-37159.746094	5885.525391	-51783.542969
-37256.785156	5236.100098	-51783.519531
-37342.511719	4585.083496	-51783.542969
-37416.804688	3932.665283	-51783.492188
-37479.781250	3279.055908	-51783.542969
-37531.261719	2624.441895	-51783.492188
-37571.347656	1969.031250	-51783.492188
-37600.027344	1313.022095	-51783.542969
-37617.195312	656.610840	-51783.519531
-37622.925781	0.000242	-51783.519531
-62593.140625	-0.000000	-83063.898438
-62583.605469	-1092.400879	-83063.898438
-62554.960938	-2184.467285	-83063.835938
-62507.261719	-3275.866943	-83063.773438
-62440.566406	-4366.270020	-83063.773438
-62354.855469	-5455.343262	-83063.773438
-62250.148438	-6542.754883	-83063.773438
-62126.582031	-7628.184570	-83063.898438
-61983.890625	-8711.267578	-83063.773438
-61822.515625	-9791.724609	-83063.898438
-61642.164062	-10869.175781	-83063.835938
-61443.031250	-11943.316406	-83063.773438
-61225.285156	-13013.835938	-83063.835938
-60988.835938	-14080.381836	-83063.835938
-60733.761719	-15142.627930	-83063.773438
-60460.238281	-16200.271484	-83063.773438
-60168.292969	-17252.982422	-83063.773438
-59858.023438	-18300.435547	-83063.773438
-59529.566406	-19342.328125	-83063.835938
-59182.976562	-20378.332031	-83063.898438
-58818.265625	-21408.097656	-83063.835938
-58435.687500	-22431.357422	-83063.835938
-58035.304688	-23447.783203	-83063.835938
-57617.289062	-24457.087891	-83063.898438
-57181.589844	-25458.884766	-83063.773438
-56728.605469	-26452.984375	-83063.835938
-56258.253906	-27438.986328	-83063.773438
-55770.808594	-28416.646484	-83063.773438
-55266.417969	-29385.677734	-83063.835938
-54745.109375	-30345.710938	-83063.773438
-54207.250000	-31296.570312	-83063.898438
-53652.710938	-32237.800781	-83063.773438
-53081.996094	-33169.308594	-83063.898438
-52495.023438	-34090.667969	-83063.898438
-51892.023438	-35001.613281	-83063.835938
-51273.257812	-35901.921875	-83063.835938
-50638.835938	-36791.265625	-83063.773438
-49989.066406	-37669.464844	-83063.835938
-49324.027344	-38536.156250	-83063.835938
-48644.007812	-39391.140625	-83063.898438
-47949.050781	-40234.035156	-83063.773438
-47239.570312	-41064.730469	-83063.773438
-46515.734375	-41882.953125	-83063.835938
-45777.722656	-42688.417969	-83063.898438
-45025.667969	-43480.781250	-83063.773438
-44260.000000	-44260.000000	-83063.835938
-43480.781250	-45025.667969	-83063.773438
-42688.417969	-45777.722656	-83063.898438
-41882.953125	-46515.734375	-83063.835938
-41064.730469	-47239.570312	-83063.773438
-40234.035156	-47949.050781	-83063.773438
-39391.140625	-48644.007812	-83063.898438
-38536.156250	-49324.027344	-83063.835938
-37669.464844	-49989.066406	-83063.835938
-36791.296875	-50638.875000	-83063.835938
-35901.921875	-51273.257812	-83063.835938
-35001.613281	-51892.023438	-83063.835938
-34090.667969	-52495.023438	-83063.898438
-33169.308594	-53081.996094	-83063.898438
-32237.800781	-53652.710938	-83063.773438
-31296.570312	-54207.250000	-83063.898438
-30345.710938	-54745.109375	-83063.773438
-29385.677734	-55266.417969	-83063.835938
-28416.646484	-55770.808594	-83063.773438
-27438.986328	-56258.253906	-83063.773438
-26452.984375	-56728.605469	-83063.835938
-25458.884766	-57181.589844	-83063.773438
-24457.087891	-57617.289062	-83063.898438
-23447.783203	-58035.304688	-83063.835938
-22431.357422	-58435.687500	-83063.835938
-21408.097656	-58818.265625	-83063.835938
-20378.332031	-59182.976562	-83063.898438
-19342.328125	-59529.566406	-83063.835938
-18300.435547	-59858.023438	-83063.773438
-17252.982422	-60168.292969	-83063.773438
-16200.272461	-60460.238281	-83063.773438
-15142.627930	-60733.761719	-83063.773438
-14080.381836	-60988.835938	-83063.835938
-13013.835938	-61225.285156	-83063.835938
-11943.316406	-61443.031250	-83063.773438
-10869.176758	-61642.164062	-83063.835938
-9791.724609	-61822.515625	-83063.898438
-8711.267578	-61983.890625	-83063.773438
-7628.184570	-62126.582031	-83063.898438
-6542.754883	-62250.148438	-83063.773438
-5455.343262	-62354.855469	-83063.773438
-4366.270020	-62440.566406	-83063.773438
-3275.866943	-62507.261719	-83063.773438
-2184.467285	-62554.960938	-83063.835938
-1092.401001	-62583.605469	-83063.898438
-0.000100	-62593.140625	-83063.898438
1092.400879	-62583.605469	-83063.898438
2184.467285	-62554.960938	-83063.835938
3275.866455	-62507.261719	-83063.773438
4366.270020	-62440.566406	-83063.773438
5455.342773	-62354.855469	-83063.773438
6542.754883	-62250.148438	-83063.773438
7628.184570	-62126.582031	-83063.898438
8711.267578	-61983.890625	-83063.773438
9791.724609	-61822.515625	-83063.898438
10869.175781	-61642.164062	-83063.835938
11943.315430	-61443.031250	-83063.773438
13013.835938	-61225.285156	-83063.835938
14080.381836	-60988.835938	-83063.835938
15142.627930	-60733.761719	-83063.773438
16200.271484	-60460.238281	-83063.773438
17252.982422	-60168.292969	-83063.773438
18300.435547	-59858.023438	-83063.773438
19342.328125	-59529.566406	-83063.835938
20378.332031	-59182.976562	-83063.898438
21408.097656	-58818.265625	-83063.835938
22431.357422	-58435.687500	-83063.835938
23447.783203	-58035.304688	-83063.835938
24457.087891	-57617.289062	-83063.898438
25458.884766	-57181.589844	-83063.773438
26452.984375	-56728.605469	-83063.835938
27438.986328	-56258.253906	-83063.773438
28416.646484	-55770.808594	-83063.773438
29385.677734	-55266.417969	-83063.835938
30345.710938	-54745.109375	-83063.773438
31296.570312	-54207.250000	-83063.898438
32237.800781	-53652.710938	-83063.773438
33169.308594	-53081.996094	-83063.898438
34090.667969	-52495.023438	-83063.898438
35001.613281	-51892.023438	-83063.835938
35901.921875	-51273.257812	-83063.835938
36791.265625	-50638.835938	-83063.773438
37669.433594	-49989.027344	-83063.773438
38536.156250	-49324.027344	-83063.835938
39391.140625	-48644.007812	-83063.898438
40234.035156	-47949.050781	-83063.773438
41064.730469	-47239.570312	-83063.773438
41882.953125	-46515.734375	-83063.835938
42688.417969	-45777.722656	-83063.898438
43480.781250	-45025.667969	-83063.773438
44260.000000	-44260.000000	-83063.835938
45025.667969	-43480.781250	-83063.773438
45777.722656	-42688.417969	-83063.898438
46515.734375	-41882.953125	-83063.835938
47239.570312	-41064.730469	-83063.773438
47949.050781	-40234.035156	-83063.773438
48644.007812	-39391.140625	-83063.898438
49324.027344	-38536.156250	-83063.835938
49989.066406	-37669.464844	-83063.835938
50638.875000	-36791.296875	-83063.835938
51273.257812	-35901.921875	-83063.835938
51892.023438	-35001.613281	-83063.835938
52495.023438	-34090.667969	-83063.898438
53081.996094	-33169.308594	-83063.898438
53652.710938	-32237.800781	-83063.773438
54207.250000	-31296.570312	-83063.898438
54745.109375	-30345.710938	-83063.773438
55266.417969	-29385.677734	-83063.835938
55770.808594	-28416.646484	-83063.773438
56258.253906	-27438.986328	-83063.773438
56728.605469	-26452.984375	-83063.835938
57181.589844	-25458.884766	-83063.773438
57617.289062	-24457.087891	-83063.898438
58035.304688	-23447.783203	-83063.835938
58435.687500	-22431.357422	-83063.835938
58818.265625	-21408.099609	-83063.835938
59182.976562	-20378.332031	-83063.898438
59529.566406	-19342.328125	-83063.835938
59858.023438	-18300.435547	-83063.773438
60168.292969	-17252.982422	-83063.773438
60460.238281	-16200.272461	-83063.773438
60733.761719	-15142.627930	-83063.773438
60988.835938	-14080.381836	-83063.835938
61225.285156	-13013.835938	-83063.835938
61443.031250	-11943.316406	-83063.773438
61642.164062	-10869.176758	-83063.835938
61822.417969	-9791.709961	-83063.773438
61983.890625	-8711.267578	-83063.773438
62126.582031	-7628.184570	-83063.898438
62250.148438	-6542.754883	-83063.773438
62354.855469	-5455.343262	-83063.773438
62440.566406	-4366.270508	-83063.773438
62507.261719	-3275.866943	-83063.773438
62554.960938	-2184.467529	-83063.835938
62583.605469	-1092.401123	-83063.898438
62593.140625	-0.000201	-83063.898438
62583.605469	1092.400757	-83063.898438
62554.960938	2184.467285	-83063.835938
62507.261719	3275.866455	-83063.773438
62440.566406	4366.269531	-83063.773438
62354.855469	5455.342773	-83063.773438
62250.148438	6542.754395	-83063.773438
62126.582031	7628.184570	-83063.898438
61983.890625	8711.267578	-83063.773438
61822.515625	9791.724609	-83063.898438
61642.164062	10869.175781	-83063.835938
61443.031250	11943.315430	-83063.773438
61225.285156	13013.835938	-83063.835938
60988.835938	14080.381836	-83063.835938
60733.761719	15142.627930	-83063.773438
60460.238281	16200.271484	-83063.773438
60168.292969	17252.982422	-83063.773438
59858.023438	18300.435547	-83063.773438
59529.566406	19342.328125	-83063.835938
59182.976562	20378.332031	-83063.898438
58818.265625	21408.097656	-83063.835938
58435.687500	22431.357422	-83063.835938
58035.304688	23447.783203	-83063.835938
57617.289062	24457.087891	-83063.898438
57181.589844	25458.882812	-83063.773438
56728.605469	26452.984375	-83063.835938
56258.253906	27438.986328	-83063.773438
55770.808594	28416.646484	-83063.773438
55266.417969	29385.677734	-83063.835938
54745.109375	30345.710938	-83063.773438
54207.250000	31296.570312	-83063.898438
53652.710938	32237.800781	-83063.773438
53081.996094	33169.308594	-83063.898438
52495.023438	34090.667969	-83063.898438
51892.023438	35001.613281	-83063.835938
51273.257812	35901.921875	-83063.835938
50638.835938	36791.265625	-83063.773438
49989.027344	37669.433594	-83063.773438
