Bx(GPa)	By(GPa)	Bz(GPa)
-300.431885	202.643875	603.112122
-306.189240	198.841614	607.609802
-311.902985	194.898621	612.104126
-317.566223	190.813034	616.587891
-323.171753	186.583298	621.053528
-328.712006	182.208054	625.493164
-334.179382	177.686325	629.899048
-339.565613	173.017334	634.262573
-344.862640	168.200745	638.575439
-350.061951	163.236572	642.829041
-355.154877	158.125137	647.014282
-360.132629	152.867233	651.122437
-364.986267	147.464035	655.144287
-369.706787	141.917145	659.070618
-374.285095	136.228638	662.892334
-378.712128	130.401047	666.600220
-382.978790	124.437355	670.184937
-387.076111	118.341049	673.637573
-390.995178	112.116066	676.949097
-394.727295	105.766861	680.110779
-398.263977	99.298363	683.114014
-401.596893	92.715958	685.950378
-404.718201	86.025505	688.612000
-407.620239	79.233345	691.091309
-410.295898	72.346237	693.381104
-412.738281	65.371323	695.474304
-414.941315	58.316204	697.365051
-416.899139	51.188782	699.047241
-418.606720	43.997341	700.516113
-420.059448	36.750439	701.766724
-421.253479	29.456915	702.795532
-422.185516	22.125807	703.598938
-422.853088	14.766356	704.174683
-423.254364	7.387934	704.520874
-423.388275	0.000001	704.636414
-423.254364	-7.387931	704.520874
-422.853088	-14.766355	704.174683
-422.185516	-22.125805	703.598938
-421.253479	-29.456915	702.795532
-420.059448	-36.750435	701.766724
-418.606720	-43.997337	700.516113
-416.899139	-51.188774	699.047241
-414.941315	-58.316200	697.365051
-412.738281	-65.371323	695.474304
-410.295898	-72.346237	693.381104
-407.620239	-79.233345	691.091309
-404.718201	-86.025497	688.612000
-401.596893	-92.715950	685.950378
-398.263977	-99.298363	683.114014
-394.727295	-105.766861	680.110779
-390.995178	-112.116066	676.949097
-387.076111	-118.341034	673.637573
-382.978790	-124.437355	670.184937
-378.712128	-130.401047	666.600220
-374.285095	-136.228638	662.892334
-369.706787	-141.917145	659.070618
-364.986267	-147.464035	655.144287
-360.132629	-152.867233	651.122437
-355.154877	-158.125137	647.014282
-350.061951	-163.236572	642.829041
-344.862640	-168.200745	638.575439
-339.565643	-173.017334	634.262573
-334.179382	-177.686325	629.899048
-328.712036	-182.208054	625.493225
-323.171753	-186.583298	621.053528
-317.566254	-190.813049	616.587891
-311.902985	-194.898621	612.104126
-306.189240	-198.841614	607.609802
-300.431885	-202.643845	603.112122
-294.637543	-206.307434	598.618103
-288.812531	-209.834579	594.134338
-282.962799	-213.227783	589.667236
-277.093994	-216.489563	585.222778
-271.211517	-219.622757	580.806946
-265.320374	-222.630203	576.425049
-259.425201	-225.514877	572.082336
-253.530457	-228.279831	567.783691
-247.640213	-230.928223	563.533752
-241.758209	-233.463181	559.336792
-235.887939	-235.887939	555.196838
-230.032639	-238.205765	551.117798
-224.195114	-240.419846	547.102966
-218.378113	-242.533463	543.155884
-212.584000	-244.549911	539.279480
-206.814865	-246.472382	535.476624
-201.072632	-248.304001	531.749878
-195.358902	-250.047989	528.101624
-189.675156	-251.707413	524.533997
-184.022568	-253.285324	521.049133
-178.402206	-254.784744	517.648743
-172.814896	-256.208588	514.334595
-167.261261	-257.559753	511.108246
-161.741776	-258.840942	507.970825
-156.256790	-260.054962	504.923767
-150.806412	-261.204376	501.968048
-145.390701	-262.291779	499.104706
-140.009537	-263.319641	496.334625
-134.662628	-264.290283	493.658478
-129.349670	-265.206116	491.077026
-124.070152	-266.069305	488.590820
-118.823509	-266.881958	486.200439
-113.609032	-267.646118	483.906128
-108.425995	-268.363770	481.708466
-103.273514	-269.036713	479.607605
-98.150665	-269.666748	477.603882
-93.056465	-270.255585	475.697540
-87.989815	-270.804810	473.888641
-82.949593	-271.315887	472.177368
-77.934616	-271.790314	470.563904
-72.943642	-272.229370	469.048187
-67.975372	-272.634338	467.630341
-63.028481	-273.006317	466.310364
-58.101593	-273.346497	465.088257
-53.193310	-273.655823	463.964142
-48.302170	-273.935211	462.937805
-43.426716	-274.185486	462.009369
-38.565449	-274.407410	461.178802
-33.716843	-274.601624	460.445923
-28.879366	-274.768799	459.810974
-24.051453	-274.909363	459.273651
-19.231541	-275.023804	458.834167
-14.418033	-275.112427	458.492310
-9.609343	-275.175537	458.248138
-4.803868	-275.213318	458.101654
-0.000001	-275.225891	458.052795
4.803865	-275.213318	458.101654
9.609340	-275.175537	458.248138
14.418031	-275.112427	458.492310
19.231535	-275.023804	458.834167
24.051449	-274.909363	459.273651
28.879364	-274.768799	459.810974
33.716839	-274.601624	460.445923
38.565445	-274.407410	461.178802
43.426712	-274.185486	462.009369
48.302166	-273.935211	462.937805
53.193302	-273.655823	463.964111
58.101589	-273.346497	465.088257
63.028477	-273.006317	466.310364
67.975372	-272.634338	467.630341
72.943642	-272.229370	469.048187
77.934616	-271.790314	470.563904
82.949593	-271.315887	472.177399
87.989815	-270.804810	473.888641
93.056465	-270.255585	475.697540
98.150665	-269.666748	477.603882
103.273506	-269.036713	479.607605
108.425995	-268.363770	481.708466
113.609032	-267.646118	483.906128
118.823509	-266.881958	486.200439
124.070152	-266.069305	488.590820
129.349670	-265.206116	491.077026
134.662628	-264.290314	493.658478
140.009537	-263.319641	496.334625
145.390701	-262.291779	499.104706
150.806412	-261.204376	501.968018
156.256790	-260.054993	504.923767
161.741776	-258.840942	507.970825
167.261261	-257.559753	511.108246
172.814880	-256.208618	514.334656
178.402206	-254.784744	517.648743
184.022568	-253.285324	521.049133
189.675156	-251.707413	524.533997
195.358902	-250.047989	528.101624
201.072617	-248.304016	531.749878
206.814865	-246.472382	535.476624
212.583984	-244.549911	539.279480
218.378113	-242.533463	543.155884
224.195114	-240.419846	547.102966
230.032639	-238.205765	551.117798
235.887939	-235.887939	555.196838
241.758209	-233.463181	559.336792
247.640213	-230.928223	563.533752
253.530457	-228.279831	567.783691
259.425201	-225.514893	572.082336
265.320374	-222.630219	576.425110
271.211517	-219.622772	580.806946
277.093994	-216.489563	585.222778
282.962799	-213.227783	589.667236
288.812531	-209.834579	594.134338
294.637543	-206.307434	598.618103
300.431885	-202.643875	603.112122
306.189240	-198.841614	607.609802
311.902985	-194.898621	612.104126
317.566223	-190.813034	616.587891
323.171753	-186.583298	621.053528
328.712006	-182.208054	625.493164
334.179382	-177.686325	629.899048
339.565613	-173.017334	634.262573
344.862640	-168.200745	638.575439
350.061951	-163.236572	642.829041
355.154877	-158.125137	647.014282
360.132629	-152.867233	651.122437
364.986267	-147.464035	655.144287
369.706787	-141.917145	659.070618
374.285095	-136.228638	662.892334
378.712128	-130.401047	666.600220
382.978790	-124.437355	670.184937
387.076111	-118.341049	673.637573
390.995178	-112.116066	676.949097
394.727295	-105.766861	680.110779
398.263977	-99.298363	683.114014
401.596893	-92.715958	685.950378
404.718201	-86.025505	688.612000
407.620239	-79.233353	691.091309
410.295898	-72.346245	693.381104
412.738281	-65.371323	695.474304
414.941315	-58.316204	697.365051
416.899139	-51.188782	699.047241
418.606720	-43.997341	700.516113
420.059448	-36.750443	701.766724
421.253479	-29.456917	702.795532
422.185516	-22.125809	703.598938
422.853088	-14.766357	704.174683
423.254364	-7.387935	704.520874
423.388275	-0.000003	704.636414
439.858185	0.000000	703.920227
439.715790	7.675268	703.799500
439.288879	15.340305	703.437683
438.578735	22.984938	702.835876
437.587402	30.599092	701.996277
436.317596	38.172840	700.921265
434.772888	45.696476	699.614685
432.957642	53.160511	698.080444
430.876831	60.555786	696.323608
428.536011	67.873436	694.349548
425.941528	75.104988	692.164490
423.100281	82.242363	689.775085
420.019714	89.277939	687.188721
416.707611	96.204536	684.413025
413.172272	103.015419	681.455994
409.422607	109.704453	678.326538
405.467407	116.265915	675.033142
401.316132	122.694656	671.585144
396.978241	128.986053	667.991882
392.463409	135.135986	664.262695
387.781403	141.140900	660.407410
382.942108	146.997696	656.435608
377.955383	152.703888	652.357178
372.831085	158.257416	648.181763
367.578949	163.656693	643.919006
362.208618	168.900650	639.578430
356.729614	173.988647	635.169678
351.151245	178.920502	630.701843
345.482574	183.696350	626.184021
339.732513	188.316818	621.625244
333.909576	192.782776	617.033875
328.022095	197.095551	612.418457
322.078064	201.256714	607.787048
316.085144	205.268082	603.147400
310.050690	209.131821	598.507019
303.981659	212.850250	593.873108
297.884766	216.425964	589.252502
291.766266	219.861649	584.651733
285.632141	223.160294	580.077087
279.487946	226.324875	575.534363
273.338928	229.358597	571.029175
267.190002	232.264709	566.566772
261.045746	235.046646	562.152222
254.910339	237.707748	557.790100
248.787674	240.251465	553.484619
242.681366	242.681366	549.240051
236.594604	245.000885	545.059998
230.530411	247.213593	540.948181
224.491425	249.322983	536.907715
218.480011	251.332504	532.941528
212.498367	253.245697	529.052612
206.548309	255.065918	525.243408
200.631439	256.796509	521.516174
194.749146	258.440857	517.873047
188.902618	260.002136	514.316040
183.092789	261.483612	510.846863
177.320419	262.888336	507.467102
171.586075	264.219391	504.178192
165.890137	265.479706	500.981415
160.232788	266.672150	497.877869
154.614090	267.799469	494.868530
149.033981	268.864410	491.954407
143.492172	269.869537	489.136078
137.988358	270.817413	486.414459
132.522018	271.710419	483.789978
127.092537	272.550812	481.263092
121.699226	273.340942	478.834351
116.341286	274.082916	476.504089
111.017784	274.778656	474.272430
105.727760	275.430237	472.139832
100.470146	276.039459	470.106354
95.243790	276.608032	468.172089
90.047516	277.137726	466.337280
84.880020	277.630035	464.601837
79.740013	278.086456	462.965881
74.626083	278.508362	461.429352
69.536850	278.897064	459.992340
64.470825	279.253815	458.654816
59.426487	279.579651	457.416595
54.402321	279.875671	456.277802
49.396736	280.142822	455.238312
44.408138	280.381927	454.298065
39.434883	280.593750	453.456879
34.475334	280.779083	452.714935
29.527822	280.938446	452.072021
24.590651	281.072418	451.528076
19.662121	281.181427	451.083160
14.740518	281.265839	450.737122
9.824118	281.325897	450.489990
4.911191	281.361877	450.341705
0.000000	281.373871	450.292297
-4.911190	281.361877	450.341705
-9.824117	281.325897	450.489990
-14.740517	281.265839	450.737122
-19.662121	281.181427	451.083160
-24.590649	281.072418	451.528076
-29.527822	280.938446	452.072021
-34.475334	280.779083	452.714935
-39.434879	280.593750	453.456879
-44.408134	280.381927	454.298065
-49.396736	280.142822	455.238312
-54.402321	279.875671	456.277802
-59.426483	279.579651	457.416595
-64.470825	279.253815	458.654816
-69.536850	278.897064	459.992340
-74.626083	278.508362	461.429352
-79.740013	278.086456	462.965881
-84.880020	277.630035	464.601837
-90.047516	277.137726	466.337280
-95.243790	276.608032	468.172089
-100.470146	276.039459	470.106354
-105.727760	275.430237	472.139832
-111.017776	274.778656	474.272430
-116.341286	274.082916	476.504089
-121.699226	273.340942	478.834351
-127.092537	272.550812	481.263092
-132.522018	271.710419	483.789978
-137.988358	270.817413	486.414459
-143.492172	269.869537	489.136078
-149.033981	268.864410	491.954407
-154.614090	267.799469	494.868530
-160.232788	266.672150	497.877869
-165.890137	265.479706	500.981415
-171.586075	264.219391	504.178192
-177.320419	262.888336	507.467102
-183.092789	261.483612	510.846863
-188.902618	260.002136	514.316040
-194.749146	258.440857	517.873047
-200.631439	256.796509	521.516174
-206.548309	255.065918	525.243408
-212.498367	253.245697	529.052612
-218.480011	251.332504	532.941528
-224.491425	249.322983	536.907715
-230.530396	247.213593	540.948120
-236.594604	245.000885	545.059998
-242.681366	242.681366	549.240051
-248.787674	240.251465	553.484619
-254.910339	237.707748	557.790100
-261.045746	235.046646	562.152222
-267.190002	232.264709	566.566772
-273.338928	229.358597	571.029175
-279.487946	226.324875	575.534363
-285.632141	223.160294	580.077087
-291.766266	219.861649	584.651733
-297.884766	216.425964	589.252502
-303.981659	212.850250	593.873108
-310.050690	209.131821	598.507019
-316.085144	205.268082	603.147400
-322.078064	201.256714	607.787048
-328.022095	197.095551	612.418457
-333.909576	192.782776	617.033875
-339.732513	188.316818	621.625244
-345.482574	183.696350	626.184021
-351.151245	178.920502	630.701843
-356.729614	173.988647	635.169678
-362.208618	168.900650	639.578430
-367.578949	163.656693	643.919006
-372.831085	158.257416	648.181763
-377.955383	152.703888	652.357178
-382.942108	146.997696	656.435608
-387.781403	141.140900	660.407410
-392.463409	135.135986	664.262695
-396.978241	128.986053	667.991882
-401.316132	122.694656	671.585144
-405.467407	116.265915	675.033142
-409.422607	109.704453	678.326538
-413.172272	103.015419	681.455994
-416.707611	96.204536	684.413025
-420.019714	89.277946	687.188721
-423.100281	82.242363	689.775085
-425.941528	75.104988	692.164490
-428.536011	67.873444	694.349548
-430.876831	60.555786	696.323608
-432.957642	53.160519	698.080444
-434.772888	45.696476	699.614685
-436.317596	38.172840	700.921265
-437.587402	30.599092	701.996277
-438.578735	22.984938	702.835876
-439.288879	15.340307	703.437683
-439.715790	7.675269	703.799500
-439.858185	0.000001	703.920227
-439.715790	-7.675266	703.799500
-439.288879	-15.340304	703.437683
-438.578735	-22.984936	702.835876
-437.587402	-30.599089	701.996277
-436.317596	-38.172840	700.921265
-434.772888	-45.696472	699.614685
-432.957642	-53.160511	698.080444
-430.876831	-60.555782	696.323608
-428.536011	-67.873436	694.349548
-425.941528	-75.104988	692.164490
-423.100281	-82.242363	689.775085
-420.019714	-89.277939	687.188721
-416.707611	-96.204529	684.413025
-413.172272	-103.015419	681.455994
-409.422607	-109.704453	678.326538
-405.467407	-116.265915	675.033142
-401.316132	-122.694656	671.585144
-396.978241	-128.986053	667.991882
-392.463409	-135.135986	664.262695
-387.781403	-141.140900	660.407410
-382.942108	-146.997696	656.435608
-377.955383	-152.703888	652.357178
-372.831085	-158.257416	648.181763
-367.578949	-163.656693	643.919006
-362.208618	-168.900650	639.578430
-356.729614	-173.988647	635.169678
-351.151245	-178.920502	630.701843
-345.482574	-183.696350	626.184021
-339.732513	-188.316818	621.625244
-333.909576	-192.782776	617.033875
-328.022095	-197.095551	612.418457
-322.078064	-201.256714	607.787048
-316.085144	-205.268082	603.147400
-310.050690	-209.131821	598.507019
-303.981659	-212.850250	593.873108
-297.884766	-216.425964	589.252502
-291.766266	-219.861649	584.651733
-285.632141	-223.160294	580.077087
-279.487946	-226.324875	575.534363
-273.338928	-229.358597	571.029175
-267.190002	-232.264709	566.566772
-261.045746	-235.046646	562.152222
-254.910339	-237.707733	557.790039
-248.787674	-240.251465	553.484619
-242.681366	-242.681366	549.240051
-236.594604	-245.000885	545.059998
-230.530411	-247.213593	540.948181
-224.491425	-249.322983	536.907715
-218.480011	-251.332504	532.941528
-212.498367	-253.245697	529.052612
-206.548309	-255.065918	525.243408
-200.631439	-256.796509	521.516174
-194.749146	-258.440857	517.873047
-188.902618	-260.002136	514.316040
-183.092789	-261.483612	510.846863
-177.320419	-262.888336	507.467102
-171.586075	-264.219391	504.178192
-165.890137	-265.479706	500.981415
-160.232788	-266.672150	497.877869
-154.614090	-267.799469	494.868530
-149.033981	-268.864410	491.954407
-143.492172	-269.869537	489.136078
-137.988358	-270.817413	486.414459
-132.522018	-271.710388	483.789948
-127.092537	-272.550812	481.263092
-121.699226	-273.340942	478.834351
-116.341286	-274.082916	476.504089
-111.017784	-274.778656	474.272430
-105.727760	-275.430237	472.139832
-100.470146	-276.039459	470.106354
-95.243790	-276.608032	468.172089
-90.047516	-277.137726	466.337280
-84.880028	-277.630035	464.601837
-79.740013	-278.086456	462.965881
-74.626083	-278.508362	461.429352
-69.536850	-278.897064	459.992340
-64.470825	-279.253815	458.654816
-59.426487	-279.579651	457.416595
-54.402321	-279.875671	456.277802
-49.396736	-280.142822	455.238312
-44.408138	-280.381927	454.298065
-39.434883	-280.593750	453.456879
-34.475338	-280.779083	452.714935
-29.527822	-280.938446	452.072021
-24.590651	-281.072418	451.528076
-19.662123	-281.181427	451.083160
-14.740519	-281.265839	450.737122
-9.824119	-281.325897	450.489990
-4.911191	-281.361877	450.341705
-0.000001	-281.373871	450.292297
4.911189	-281.361877	450.341705
9.824116	-281.325897	450.489990
14.740516	-281.265839	450.737122
19.662119	-281.181427	451.083160
24.590649	-281.072418	451.528076
29.527821	-280.938446	452.072021
34.475334	-280.779083	452.714935
39.434879	-280.593750	453.456879
44.408134	-280.381927	454.298065
49.396736	-280.142822	455.238312
54.402317	-279.875671	456.277802
59.426483	-279.579651	457.416595
64.470818	-279.253815	458.654816
69.536850	-278.897064	459.992340
74.626083	-278.508362	461.429352
79.740013	-278.086456	462.965881
84.880020	-277.630035	464.601837
90.047516	-277.137726	466.337280
95.243790	-276.608032	468.172089
100.470146	-276.039459	470.106354
105.727760	-275.430237	472.139832
111.017776	-274.778656	474.272430
116.341286	-274.082916	476.504089
121.699226	-273.340942	478.834351
127.092537	-272.550812	481.263092
132.522018	-271.710419	483.789978
137.988358	-270.817413	486.414459
143.492172	-269.869537	489.136078
149.033981	-268.864410	491.954407
154.614090	-267.799469	494.868530
160.232788	-266.672150	497.877869
165.890121	-265.479706	500.981415
171.586075	-264.219391	504.178192
177.320419	-262.888336	507.467102
183.092789	-261.483612	510.846863
188.902618	-260.002136	514.316040
194.749146	-258.440857	517.873047
200.631409	-256.796509	521.516113
206.548309	-255.065918	525.243408
212.498367	-253.245697	529.052612
218.480011	-251.332504	532.941528
224.491425	-249.322983	536.907715
230.530396	-247.213593	540.948120
236.594604	-245.000885	545.059998
242.681366	-242.681366	549.240051
248.787674	-240.251465	553.484619
254.910339	-237.707748	557.790100
261.045746	-235.046646	562.152222
267.190002	-232.264709	566.566772
273.338928	-229.358597	571.029175
279.487946	-226.324875	575.534363
285.632141	-223.160294	580.077087
291.766266	-219.861649	584.651733
297.884766	-216.425964	589.252502
303.981659	-212.850250	593.873108
310.050690	-209.131821	598.507019
316.085144	-205.268082	603.147400
322.078064	-201.256714	607.787048
328.022095	-197.095551	612.418457
333.909576	-192.782776	617.033875
339.732513	-188.316818	621.625244
345.482574	-183.696350	626.184021
351.151245	-178.920502	630.701843
356.729614	-173.988663	635.169678
362.208618	-168.900650	639.578430
367.578918	-163.656693	643.918945
372.831085	-158.257416	648.181763
377.955383	-152.703888	652.357178
382.942108	-146.997696	656.435608
387.781403	-141.140900	660.407410
392.463409	-135.135986	664.262695
396.978241	-128.986053	667.991882
401.316132	-122.694672	671.585144
405.467407	-116.265915	675.033142
409.422546	-109.704453	678.326477
413.172272	-103.015419	681.455994
416.707611	-96.204536	684.413025
420.019714	-89.277946	687.188721
423.100281	-82.242363	689.775085
425.941528	-75.104996	692.164490
428.536011	-67.873444	694.349548
430.876831	-60.555786	696.323608
432.957642	-53.160519	698.080444
434.772888	-45.696480	699.614685
436.317596	-38.172844	700.921265
437.587402	-30.599096	701.996277
438.578735	-22.984940	702.835876
439.288879	-15.340309	703.437683
439.715790	-7.675270	703.799500
439.858185	-0.000003	703.920227
456.278290	0.000000	702.606934
456.127197	7.961730	702.481262
455.674408	15.912502	702.104797
454.921204	23.841410	701.478577
453.869781	31.737667	700.604797
452.523254	39.590652	699.486389
450.885437	47.389969	698.127136
448.961151	55.125500	696.531372
446.755768	62.787426	694.704346
444.275543	70.366333	692.651978
441.527283	77.853172	690.380798
438.518555	85.239365	687.897949
435.257477	92.516830	685.211243
431.752594	99.677933	682.328674
428.013062	106.715637	679.259216
424.048279	113.623398	676.011597
419.867981	120.395218	672.595215
415.482574	127.025772	669.020081
410.902130	133.510193	665.295715
406.137268	139.844284	661.432312
401.198578	146.024353	657.440125
396.096649	152.047256	653.329224
390.842255	157.910522	649.109985
385.445892	163.612076	644.792480
379.918152	169.150467	640.387024
374.269409	174.524689	635.903564
368.509796	179.734238	631.351868
362.649353	184.779068	626.741760
356.697754	189.659561	622.082642
350.664490	194.376511	617.383728
344.558716	198.931061	612.653931
338.389252	203.324768	607.902039
332.164520	207.559433	603.136169
325.892761	211.637222	598.364685
319.581665	215.560547	593.595032
313.238586	219.332031	588.834717
306.870605	222.954544	584.090637
300.484253	226.431122	579.369629
294.085815	229.765015	574.677979
287.681091	232.959564	570.021667
281.275543	236.018204	565.406250
274.874268	238.944565	560.837280
268.481995	241.742294	556.319580
262.103088	244.415070	551.857910
255.741455	246.966660	547.456604
249.400818	249.400818	543.119629
243.084503	251.721359	538.850891
236.795441	253.932037	534.653809
230.536392	256.036591	530.531555
224.309723	258.038818	526.487183
218.117523	259.942322	522.523315
211.961639	261.750824	518.642517
205.843674	263.467896	514.846985
199.764908	265.096985	511.138733
193.726471	266.641602	507.519684
187.729248	268.105164	503.991577
181.773880	269.490875	500.555756
175.860840	270.801941	497.213623
169.990402	272.041504	493.966309
164.162704	273.212616	490.814972
158.377655	274.318146	487.760376
152.635071	275.360962	484.803467
146.934570	276.343719	481.944824
141.275696	277.269165	479.185120
135.657806	278.139709	476.524719
130.080185	278.957855	473.964172
124.541985	279.725861	471.503693
119.042274	280.446014	469.143616
113.580032	281.120422	466.884216
108.154114	281.751099	464.725525
102.763344	282.339935	462.667664
97.406441	282.888824	460.710785
92.082054	283.399414	458.854797
86.788811	283.873383	457.099792
81.525230	284.312225	455.445648
76.289818	284.717468	453.892456
71.081001	285.090332	452.440033
65.897202	285.432159	451.088318
60.736778	285.744080	449.837311
55.598045	286.027161	448.686829
50.479305	286.282379	447.636810
45.378826	286.510651	446.687134
40.294849	286.712738	445.837738
35.225582	286.889343	445.088470
30.169245	287.041199	444.439362
25.124006	287.168732	443.890167
20.088047	287.272430	443.440979
15.059520	287.352722	443.091644
10.036575	287.409882	442.842194
5.017355	287.444061	442.692444
0.000000	287.455444	442.642548
-5.017354	287.444061	442.692444
-10.036574	287.409882	442.842194
-15.059519	287.352722	443.091644
-20.088045	287.272430	443.440979
-25.124006	287.168732	443.890167
-30.169245	287.041199	444.439362
-35.225582	286.889343	445.088470
-40.294846	286.712738	445.837738
-45.378826	286.510651	446.687134
-50.479305	286.282379	447.636810
-55.598045	286.027161	448.686829
-60.736778	285.744080	449.837311
-65.897202	285.432159	451.088318
-71.081001	285.090332	452.440033
-76.289818	284.717468	453.892456
-81.525230	284.312225	455.445648
-86.788811	283.873383	457.099792
-92.082054	283.399414	458.854797
-97.406441	282.888824	460.710785
-102.763344	282.339935	462.667664
-108.154114	281.751099	464.725525
-113.580032	281.120422	466.884216
-119.042259	280.446014	469.143616
-124.541985	279.725861	471.503693
-130.080185	278.957855	473.964172
-135.657806	278.139709	476.524719
-141.275696	277.269165	479.185120
-146.934570	276.343719	481.944824
-152.635071	275.360962	484.803467
-158.377655	274.318146	487.760376
-164.162704	273.212616	490.814972
-169.990402	272.041504	493.966309
-175.860840	270.801941	497.213623
-181.773880	269.490875	500.555756
-187.729248	268.105164	503.991577
-193.726471	266.641602	507.519684
-199.764908	265.096985	511.138733
-205.843674	263.467896	514.846985
-211.961639	261.750824	518.642517
-218.117523	259.942322	522.523315
-224.309723	258.038818	526.487183
-230.536392	256.036591	530.531555
-236.795441	253.932037	534.653809
-243.084503	251.721359	538.850891
-249.400818	249.400818	543.119629
-255.741455	246.966660	547.456604
-262.103088	244.415085	551.857910
-268.481995	241.742294	556.319580
-274.874268	238.944565	560.837280
-281.275543	236.018204	565.406250
-287.681091	232.959564	570.021667
-294.085815	229.765015	574.677979
-300.484253	226.431122	579.369629
-306.870605	222.954544	584.090637
-313.238586	219.332031	588.834717
-319.581665	215.560547	593.595032
-325.892731	211.637222	598.364624
-332.164520	207.559433	603.136169
-338.389252	203.324768	607.902039
-344.558716	198.931061	612.653931
-350.664490	194.376511	617.383728
-356.697754	189.659561	622.082642
-362.649353	184.779068	626.741760
-368.509796	179.734238	631.351868
-374.269409	174.524689	635.903564
-379.918152	169.150467	640.387024
-385.445892	163.612076	644.792480
-390.842255	157.910522	649.109985
-396.096649	152.047256	653.329224
-401.198578	146.024353	657.440125
-406.137268	139.844284	661.432312
-410.902130	133.510193	665.295715
-415.482574	127.025772	669.020081
-419.867981	120.395218	672.595215
-424.048279	113.623398	676.011597
-428.013062	106.715637	679.259216
-431.752594	99.677933	682.328674
-435.257477	92.516830	685.211243
-438.518555	85.239372	687.897949
-441.527283	77.853172	690.380798
-444.275543	70.366333	692.651978
-446.755768	62.787434	694.704346
-448.961151	55.125500	696.531372
-450.885437	47.389969	698.127136
-452.523254	39.590652	699.486389
-453.869781	31.737669	700.604797
-454.921204	23.841412	701.478577
-455.674408	15.912504	702.104797
-456.127197	7.961731	702.481262
-456.278290	0.000001	702.606934
-456.127197	-7.961728	702.481262
-455.674408	-15.912500	702.104797
-454.921204	-23.841408	701.478577
-453.869781	-31.737667	700.604797
-452.523254	-39.590649	699.486389
-450.885437	-47.389969	698.127136
-448.961151	-55.125500	696.531372
-446.755768	-62.787426	694.704346
-444.275543	-70.366333	692.651978
-441.527283	-77.853172	690.380798
-438.518555	-85.239365	687.897949
-435.257477	-92.516830	685.211243
-431.752594	-99.677933	682.328674
-428.013062	-106.715637	679.259216
-424.048279	-113.623398	676.011597
-419.867981	-120.395218	672.595215
-415.482574	-127.025772	669.020081
-410.902130	-133.510193	665.295715
-406.137268	-139.844284	661.432312
-401.198578	-146.024353	657.440125
-396.096649	-152.047256	653.329224
-390.842255	-157.910522	649.109985
-385.445892	-163.612061	644.792480
-379.918152	-169.150467	640.387024
-374.269409	-174.524689	635.903564
-368.509796	-179.734238	631.351868
-362.649353	-184.779068	626.741760
-356.697754	-189.659561	622.082642
-350.664490	-194.376511	617.383728
-344.558716	-198.931061	612.653931
-338.389252	-203.324768	607.902039
-332.164520	-207.559433	603.136169
-325.892761	-211.637222	598.364685
-319.581665	-215.560547	593.595032
-313.238586	-219.332031	588.834717
-306.870605	-222.954544	584.090637
-300.484253	-226.431122	579.369629
-294.085815	-229.765015	574.677979
-287.681091	-232.959564	570.021667
-281.275543	-236.018204	565.406250
-274.874268	-238.944565	560.837280
-268.481995	-241.742294	556.319580
-262.103088	-244.415070	551.857910
-255.741455	-246.966660	547.456604
-249.400818	-249.400818	543.119629
-243.084503	-251.721359	538.850891
-236.795456	-253.932037	534.653809
-230.536392	-256.036591	530.531555
-224.309723	-258.038818	526.487183
-218.117523	-259.942322	522.523315
-211.961639	-261.750824	518.642517
-205.843674	-263.467896	514.846985
-199.764908	-265.096985	511.138733
-193.726471	-266.641602	507.519684
-187.729248	-268.105164	503.991577
-181.773880	-269.490875	500.555756
-175.860855	-270.801941	497.213623
-169.990402	-272.041504	493.966309
-164.162704	-273.212616	490.814972
-158.377655	-274.318146	487.760376
-152.635071	-275.360962	484.803467
-146.934570	-276.343719	481.944824
-141.275696	-277.269165	479.185120
-135.657806	-278.139709	476.524719
-130.080185	-278.957855	473.964172
-124.541985	-279.725861	471.503693
-119.042274	-280.446014	469.143616
-113.580032	-281.120422	466.884216
-108.154114	-281.751099	464.725525
-102.763344	-282.339935	462.667664
-97.406441	-282.888824	460.710785
-92.082054	-283.399414	458.854797
-86.788811	-283.873383	457.099792
-81.525230	-284.312225	455.445648
-76.289818	-284.717468	453.892456
-71.081001	-285.090332	452.440033
-65.897217	-285.432190	451.088379
-60.736778	-285.744080	449.837311
-55.598049	-286.027161	448.686829
-50.479305	-286.282379	447.636810
-45.378826	-286.510651	446.687134
-40.294849	-286.712738	445.837738
-35.225582	-286.889343	445.088470
-30.169249	-287.041199	444.439362
-25.124008	-287.168732	443.890167
-20.088047	-287.272430	443.440979
-15.059521	-287.352722	443.091644
-10.036576	-287.409882	442.842194
-5.017356	-287.444061	442.692444
-0.000001	-287.455444	442.642548
5.017353	-287.444061	442.692444
10.036573	-287.409882	442.842194
15.059518	-287.352722	443.091644
20.088045	-287.272430	443.440979
25.124004	-287.168732	443.890167
30.169243	-287.041199	444.439362
35.225582	-286.889343	445.088470
40.294846	-286.712738	445.837738
45.378822	-286.510651	446.687134
50.479305	-286.282379	447.636810
55.598045	-286.027161	448.686829
60.736778	-285.744080	449.837311
65.897202	-285.432159	451.088318
71.081001	-285.090332	452.440033
76.289818	-284.717468	453.892456
81.525230	-284.312225	455.445648
86.788811	-283.873383	457.099792
92.082054	-283.399414	458.854797
97.406441	-282.888824	460.710785
102.763344	-282.339935	462.667664
